"Season","Round","Home.Team","Away.Team","Player.Name","Coaches.Votes"
2008,3,"Geelong Cats","Melbourne","Tom Harley (GEEL)","4"
2008,3,"Geelong Cats","Melbourne","Matthew Scarlett (GEEL)","2"
2008,3,"Geelong Cats","Melbourne","Brock McLean (MELB)","1"
2008,3,"Richmond","Collingwood","Heath Shaw (COLL)","10"
2008,3,"Richmond","Collingwood","Paul Medhurst (COLL)","7"
2008,3,"Richmond","Collingwood","Nathan Foley (RICH)","4"
2008,3,"Richmond","Collingwood","Travis Cloke (COLL)","3"
2008,3,"Richmond","Collingwood","Alan Didak (COLL)","2"
2008,3,"Richmond","Collingwood","Kane Johnson (RICH)","2"
2008,3,"Richmond","Collingwood","Rhyce Shaw (COLL)","1"
2008,3,"Richmond","Collingwood","Jordan McMahon (RICH)","1"
2008,3,"Adelaide Crows","Port Adelaide","Peter Burgoyne (PORT)","7"
2008,3,"Adelaide Crows","Port Adelaide","Bernie Vince (ADEL)","5"
2008,3,"Adelaide Crows","Port Adelaide","Chad Cornes (PORT)","5"
2008,3,"Adelaide Crows","Port Adelaide","Graham Johncock (ADEL)","4"
2008,3,"Adelaide Crows","Port Adelaide","Kane Cornes (PORT)","3"
2008,3,"Adelaide Crows","Port Adelaide","Nathan Bock (ADEL)","2"
2008,3,"Adelaide Crows","Port Adelaide","Shaun Burgoyne (PORT)","2"
2008,3,"Adelaide Crows","Port Adelaide","Simon Goodwin (ADEL)","1"
2008,3,"Adelaide Crows","Port Adelaide","Tyson Edwards (ADEL)","1"
2008,4,"Essendon","Western Bulldogs","Adam Cooney (WB)","6"
2008,4,"Essendon","Western Bulldogs","Dustin Fletcher (ESS)","5"
2008,4,"Essendon","Western Bulldogs","Daniel Cross (WB)","4"
2008,4,"Essendon","Western Bulldogs","Brian Lake (WB)","4"
2008,4,"Essendon","Western Bulldogs","Jason Akermanis (WB)","3"
2008,4,"Essendon","Western Bulldogs","Brent Stanton (ESS)","3"
2008,4,"Essendon","Western Bulldogs","Ryan Griffen (WB)","2"
2008,4,"Essendon","Western Bulldogs","Paddy Ryder (ESS)","2"
2008,4,"Essendon","Western Bulldogs","Mark McVeigh (ESS)","1"
2008,4,"North Melbourne","Melbourne","Brent Harvey (NMFC)","10"
2008,4,"North Melbourne","Melbourne","Brady Rawlings (NMFC)","8"
2008,4,"North Melbourne","Melbourne","Aaron Davey (MELB)","6"
2008,4,"North Melbourne","Melbourne","Nathan Thompson (NMFC)","4"
2008,4,"North Melbourne","Melbourne","Lindsay Thomas (NMFC)","2"
2008,4,"St Kilda","Geelong Cats","Matthew Scarlett (GEEL)","10"
2008,4,"St Kilda","Geelong Cats","Steve Johnson (GEEL)","7"
2008,4,"St Kilda","Geelong Cats","Cameron Ling (GEEL)","7"
2008,4,"St Kilda","Geelong Cats","James Kelly (GEEL)","2"
2008,4,"St Kilda","Geelong Cats","Leigh Montagna (STK)","2"
2008,4,"St Kilda","Geelong Cats","Joel Corey (GEEL)","2"
2008,4,"Port Adelaide","Brisbane Lions","Daniel Bradshaw (BL)","10"
2008,4,"Port Adelaide","Brisbane Lions","Chad Cornes (PORT)","7"
2008,4,"Port Adelaide","Brisbane Lions","Simon Black (BL)","5"
2008,4,"Port Adelaide","Brisbane Lions","David Rodan (PORT)","3"
2008,4,"Port Adelaide","Brisbane Lions","Travis Johnstone (BL)","3"
2008,4,"Port Adelaide","Brisbane Lions","Joel MacDonald (BL)","2"
2008,4,"Sydney Swans","West Coast Eagles","Ted Richards (SYD)","8"
2008,4,"Sydney Swans","West Coast Eagles","Brett Kirk (SYD)","5"
2008,4,"Sydney Swans","West Coast Eagles","Kieren Jack (SYD)","5"
2008,4,"Sydney Swans","West Coast Eagles","Tadhg Kennelly (SYD)","4"
2008,4,"Sydney Swans","West Coast Eagles","Martin Mattner (SYD)","4"
2008,4,"Sydney Swans","West Coast Eagles","Ben McKinley (WCE)","2"
2008,4,"Sydney Swans","West Coast Eagles","Jarrad McVeigh (SYD)","1"
2008,4,"Sydney Swans","West Coast Eagles","Michael O'Loughlin (SYD)","1"
2008,4,"Hawthorn","Adelaide Crows","Lance Franklin (HAW)","9"
2008,4,"Hawthorn","Adelaide Crows","Chance Bateman (HAW)","8"
2008,4,"Hawthorn","Adelaide Crows","Brent Guerra (HAW)","5"
2008,4,"Hawthorn","Adelaide Crows","Clinton Young (HAW)","4"
2008,4,"Hawthorn","Adelaide Crows","Cyril Rioli (HAW)","2"
2008,4,"Hawthorn","Adelaide Crows","Michael Doughty (ADEL)","1"
2008,4,"Hawthorn","Adelaide Crows","Timothy Clarke (HAW)","1"
2008,4,"Carlton","Collingwood","Brendan Fevola (CARL)","10"
2008,4,"Carlton","Collingwood","Jarrad Waite (CARL)","8"
2008,4,"Carlton","Collingwood","Michael Jamison (CARL)","6"
2008,4,"Carlton","Collingwood","Paul Bower (CARL)","3"
2008,4,"Carlton","Collingwood","Marc Murphy (CARL)","2"
2008,4,"Carlton","Collingwood","Kade Simpson (CARL)","1"
2008,4,"Fremantle","Richmond","Kane Johnson (RICH)","10"
2008,4,"Fremantle","Richmond","Matthew Richardson (RICH)","7"
2008,4,"Fremantle","Richmond","Nathan Foley (RICH)","7"
2008,4,"Fremantle","Richmond","Troy Simmonds (RICH)","3"
2008,4,"Fremantle","Richmond","Jordan McMahon (RICH)","3"
2008,5,"St Kilda","Essendon","Lenny Hayes (STK)","9"
2008,5,"St Kilda","Essendon","Max Hudghton (STK)","8"
2008,5,"St Kilda","Essendon","Robert Harvey (STK)","4"
2008,5,"St Kilda","Essendon","Nick Riewoldt (STK)","4"
2008,5,"St Kilda","Essendon","Sam Fisher (STK)","2"
2008,5,"St Kilda","Essendon","Bachar Houli (ESS)","2"
2008,5,"St Kilda","Essendon","Nick Dal Santo (STK)","1"
2008,5,"Geelong Cats","Sydney Swans","Gary Ablett (GEEL)","10"
2008,5,"Geelong Cats","Sydney Swans","Steve Johnson (GEEL)","7"
2008,5,"Geelong Cats","Sydney Swans","James Bartel (GEEL)","6"
2008,5,"Geelong Cats","Sydney Swans","Mathew Stokes (GEEL)","3"
2008,5,"Geelong Cats","Sydney Swans","Darren Jolly (SYD)","3"
2008,5,"Geelong Cats","Sydney Swans","Cameron Ling (GEEL)","1"
2008,5,"Adelaide Crows","Fremantle","Andrew McLeod (ADEL)","9"
2008,5,"Adelaide Crows","Fremantle","Michael Doughty (ADEL)","9"
2008,5,"Adelaide Crows","Fremantle","Rhys Palmer (FRE)","4"
2008,5,"Adelaide Crows","Fremantle","Nathan Bock (ADEL)","3"
2008,5,"Adelaide Crows","Fremantle","Roger Hayden (FRE)","2"
2008,5,"Adelaide Crows","Fremantle","Bradley Symes (ADEL)","2"
2008,5,"Adelaide Crows","Fremantle","Simon Goodwin (ADEL)","1"
2008,5,"Brisbane Lions","Hawthorn","Lance Franklin (HAW)","10"
2008,5,"Brisbane Lions","Hawthorn","Daniel Bradshaw (BL)","8"
2008,5,"Brisbane Lions","Hawthorn","Sam Mitchell (HAW)","3"
2008,5,"Brisbane Lions","Hawthorn","Brad Sewell (HAW)","3"
2008,5,"Brisbane Lions","Hawthorn","Trent Croad (HAW)","2"
2008,5,"Brisbane Lions","Hawthorn","Shane Crawford (HAW)","2"
2008,5,"Brisbane Lions","Hawthorn","Justin Sherman (BL)","1"
2008,5,"Brisbane Lions","Hawthorn","Simon Black (BL)","1"
2008,5,"Collingwood","North Melbourne","Josh Fraser (COLL)","9"
2008,5,"Collingwood","North Melbourne","Brent Harvey (NMFC)","8"
2008,5,"Collingwood","North Melbourne","Paul Medhurst (COLL)","6"
2008,5,"Collingwood","North Melbourne","Shannon Grant (NMFC)","3"
2008,5,"Collingwood","North Melbourne","Lindsay Thomas (NMFC)","2"
2008,5,"Collingwood","North Melbourne","Leigh Harding (NMFC)","1"
2008,5,"Collingwood","North Melbourne","Samuel Power (NMFC)","1"
2008,5,"Melbourne","Carlton","Chris Judd (CARL)","10"
2008,5,"Melbourne","Carlton","Brendan Fevola (CARL)","8"
2008,5,"Melbourne","Carlton","Brad Green (MELB)","6"
2008,5,"Melbourne","Carlton","Brock McLean (MELB)","3"
2008,5,"Melbourne","Carlton","Heath Scotland (CARL)","2"
2008,5,"Melbourne","Carlton","Andrew Carrazzo (CARL)","1"
2008,5,"Western Bulldogs","Richmond","Brett Deledio (RICH)","7"
2008,5,"Western Bulldogs","Richmond","Matthew Boyd (WB)","6"
2008,5,"Western Bulldogs","Richmond","Kane Johnson (RICH)","5"
2008,5,"Western Bulldogs","Richmond","Daniel Cross (WB)","5"
2008,5,"Western Bulldogs","Richmond","Jake King (RICH)","5"
2008,5,"Western Bulldogs","Richmond","Matthew Richardson (RICH)","1"
2008,5,"Western Bulldogs","Richmond","Richard Tambling (RICH)","1"
2008,5,"West Coast Eagles","Port Adelaide","David Rodan (PORT)","9"
2008,5,"West Coast Eagles","Port Adelaide","Kane Cornes (PORT)","7"
2008,5,"West Coast Eagles","Port Adelaide","Shaun Burgoyne (PORT)","5"
2008,5,"West Coast Eagles","Port Adelaide","Ben McKinley (WCE)","3"
2008,5,"West Coast Eagles","Port Adelaide","Travis Boak (PORT)","3"
2008,5,"West Coast Eagles","Port Adelaide","Chad Cornes (PORT)","2"
2008,5,"West Coast Eagles","Port Adelaide","Daniel Motlop (PORT)","1"
2008,6,"Collingwood","Essendon","Paul Medhurst (COLL)","9"
2008,6,"Collingwood","Essendon","Scott Pendlebury (COLL)","7"
2008,6,"Collingwood","Essendon","Travis Cloke (COLL)","4"
2008,6,"Collingwood","Essendon","Jobe Watson (ESS)","3"
2008,6,"Collingwood","Essendon","Heath Shaw (COLL)","3"
2008,6,"Collingwood","Essendon","Shane O'Bree (COLL)","2"
2008,6,"Collingwood","Essendon","Dane Swan (COLL)","2"
2008,6,"Fremantle","Geelong Cats","Aaron Sandilands (FRE)","9"
2008,6,"Fremantle","Geelong Cats","Joel Selwood (GEEL)","8"
2008,6,"Fremantle","Geelong Cats","Matthew Pavlich (FRE)","6"
2008,6,"Fremantle","Geelong Cats","Joel Corey (GEEL)","4"
2008,6,"Fremantle","Geelong Cats","Garrick Ibbotson (FRE)","3"
2008,6,"Carlton","Adelaide Crows","Nathan Bock (ADEL)","9"
2008,6,"Carlton","Adelaide Crows","Brett Burton (ADEL)","7"
2008,6,"Carlton","Adelaide Crows","Scott Thompson (ADEL)","6"
2008,6,"Carlton","Adelaide Crows","Robert Shirley (ADEL)","3"
2008,6,"Carlton","Adelaide Crows","Tyson Edwards (ADEL)","3"
2008,6,"Carlton","Adelaide Crows","Heath Scotland (CARL)","2"
2008,6,"Port Adelaide","St Kilda","Kane Cornes (PORT)","10"
2008,6,"Port Adelaide","St Kilda","Steven Salopek (PORT)","7"
2008,6,"Port Adelaide","St Kilda","Dom Cassisi (PORT)","5"
2008,6,"Port Adelaide","St Kilda","Warren Tredrea (PORT)","3"
2008,6,"Port Adelaide","St Kilda","Michael Pettigrew (PORT)","2"
2008,6,"Port Adelaide","St Kilda","Lenny Hayes (STK)","2"
2008,6,"Port Adelaide","St Kilda","Daniel Motlop (PORT)","1"
2008,6,"Western Bulldogs","West Coast Eagles","Robert Murphy (WB)","10"
2008,6,"Western Bulldogs","West Coast Eagles","Daniel Cross (WB)","6"
2008,6,"Western Bulldogs","West Coast Eagles","Ben Hudson (WB)","5"
2008,6,"Western Bulldogs","West Coast Eagles","Brian Lake (WB)","4"
2008,6,"Western Bulldogs","West Coast Eagles","Jason Akermanis (WB)","4"
2008,6,"Western Bulldogs","West Coast Eagles","Adam Cooney (WB)","1"
2008,6,"Brisbane Lions","Melbourne","Simon Black (BL)","10"
2008,6,"Brisbane Lions","Melbourne","Anthony Corrie (BL)","7"
2008,6,"Brisbane Lions","Melbourne","Rhan Hooper (BL)","7"
2008,6,"Brisbane Lions","Melbourne","Nathan Jones (MELB)","4"
2008,6,"Brisbane Lions","Melbourne","Daniel Bradshaw (BL)","1"
2008,6,"Brisbane Lions","Melbourne","Luke Power (BL)","1"
2008,6,"North Melbourne","Sydney Swans","Adam Goodes (SYD)","10"
2008,6,"North Melbourne","Sydney Swans","Paul Bevan (SYD)","7"
2008,6,"North Melbourne","Sydney Swans","Drew Petrie (NMFC)","6"
2008,6,"North Melbourne","Sydney Swans","Michael Firrito (NMFC)","5"
2008,6,"North Melbourne","Sydney Swans","Brett Kirk (SYD)","1"
2008,6,"North Melbourne","Sydney Swans","Brent Harvey (NMFC)","1"
2008,6,"Hawthorn","Richmond","Jarryd Roughead (HAW)","10"
2008,6,"Hawthorn","Richmond","Matthew Richardson (RICH)","7"
2008,6,"Hawthorn","Richmond","Sam Mitchell (HAW)","4"
2008,6,"Hawthorn","Richmond","Shane Tuck (RICH)","3"
2008,6,"Hawthorn","Richmond","Michael Osborne (HAW)","3"
2008,6,"Hawthorn","Richmond","Cyril Rioli (HAW)","2"
2008,6,"Hawthorn","Richmond","Luke Hodge (HAW)","1"
2008,7,"West Coast Eagles","Carlton","Andrew Carrazzo (CARL)","9"
2008,7,"West Coast Eagles","Carlton","Heath Scotland (CARL)","5"
2008,7,"West Coast Eagles","Carlton","Dean Cox (WCE)","5"
2008,7,"West Coast Eagles","Carlton","Nicholas Stevens (CARL)","5"
2008,7,"West Coast Eagles","Carlton","Kade Simpson (CARL)","4"
2008,7,"West Coast Eagles","Carlton","David Wirrpanda (WCE)","1"
2008,7,"West Coast Eagles","Carlton","Chris Judd (CARL)","1"
2008,7,"Geelong Cats","Brisbane Lions","Joel Corey (GEEL)","5"
2008,7,"Geelong Cats","Brisbane Lions","Andrew Mackie (GEEL)","5"
2008,7,"Geelong Cats","Brisbane Lions","Matthew Scarlett (GEEL)","5"
2008,7,"Geelong Cats","Brisbane Lions","Timothy Notting (BL)","4"
2008,7,"Geelong Cats","Brisbane Lions","Joel MacDonald (BL)","3"
2008,7,"Geelong Cats","Brisbane Lions","James Kelly (GEEL)","3"
2008,7,"Geelong Cats","Brisbane Lions","Jared Brennan (BL)","2"
2008,7,"Geelong Cats","Brisbane Lions","David Wojcinski (GEEL)","2"
2008,7,"Geelong Cats","Brisbane Lions","Joel Patfull (BL)","1"
2008,7,"Hawthorn","Collingwood","Sam Mitchell (HAW)","10"
2008,7,"Hawthorn","Collingwood","Brad Sewell (HAW)","7"
2008,7,"Hawthorn","Collingwood","Jarryd Roughead (HAW)","5"
2008,7,"Hawthorn","Collingwood","Lance Franklin (HAW)","4"
2008,7,"Hawthorn","Collingwood","Robert Campbell (HAW)","2"
2008,7,"Hawthorn","Collingwood","Campbell Brown (HAW)","2"
2008,7,"Adelaide Crows","North Melbourne","Jason Porplyzia (ADEL)","10"
2008,7,"Adelaide Crows","North Melbourne","Graham Johncock (ADEL)","8"
2008,7,"Adelaide Crows","North Melbourne","Scott Thompson (ADEL)","4"
2008,7,"Adelaide Crows","North Melbourne","Nathan Bock (ADEL)","3"
2008,7,"Adelaide Crows","North Melbourne","Brett Burton (ADEL)","3"
2008,7,"Adelaide Crows","North Melbourne","Tyson Edwards (ADEL)","1"
2008,7,"Adelaide Crows","North Melbourne","Daniel Wells (NMFC)","1"
2008,7,"Richmond","St Kilda","Matthew Richardson (RICH)","9"
2008,7,"Richmond","St Kilda","Stephen Milne (STK)","8"
2008,7,"Richmond","St Kilda","Troy Simmonds (RICH)","7"
2008,7,"Richmond","St Kilda","Nathan Brown (RICH)","4"
2008,7,"Richmond","St Kilda","Robert Harvey (STK)","2"
2008,7,"Sydney Swans","Western Bulldogs","Adam Cooney (WB)","10"
2008,7,"Sydney Swans","Western Bulldogs","Daniel Giansiracusa (WB)","8"
2008,7,"Sydney Swans","Western Bulldogs","Brad Johnson (WB)","6"
2008,7,"Sydney Swans","Western Bulldogs","Ryan O'Keefe (SYD)","2"
2008,7,"Sydney Swans","Western Bulldogs","Jarrod Moore (SYD)","2"
2008,7,"Sydney Swans","Western Bulldogs","Adam Goodes (SYD)","1"
2008,7,"Sydney Swans","Western Bulldogs","Mitchell Hahn (WB)","1"
2008,7,"Melbourne","Fremantle","Matthew Pavlich (FRE)","10"
2008,7,"Melbourne","Fremantle","Brock McLean (MELB)","8"
2008,7,"Melbourne","Fremantle","Russell Robertson (MELB)","4"
2008,7,"Melbourne","Fremantle","Dean Solomon (FRE)","3"
2008,7,"Melbourne","Fremantle","Cameron Bruce (MELB)","2"
2008,7,"Melbourne","Fremantle","Brad Miller (MELB)","2"
2008,7,"Melbourne","Fremantle","Austin Wonaeamirri (MELB)","1"
2008,7,"Essendon","Port Adelaide","Daniel Motlop (PORT)","10"
2008,7,"Essendon","Port Adelaide","Steven Salopek (PORT)","7"
2008,7,"Essendon","Port Adelaide","David Rodan (PORT)","4"
2008,7,"Essendon","Port Adelaide","Shaun Burgoyne (PORT)","3"
2008,7,"Essendon","Port Adelaide","Kane Cornes (PORT)","2"
2008,7,"Essendon","Port Adelaide","Matthew Lloyd (ESS)","2"
2008,7,"Essendon","Port Adelaide","Peter Burgoyne (PORT)","2"
2008,8,"St Kilda","Collingwood","Luke Ball (STK)","10"
2008,8,"St Kilda","Collingwood","Scott Burns (COLL)","6"
2008,8,"St Kilda","Collingwood","Leon Davis (COLL)","4"
2008,8,"St Kilda","Collingwood","Sam Fisher (STK)","3"
2008,8,"St Kilda","Collingwood","Alan Didak (COLL)","3"
2008,8,"St Kilda","Collingwood","Max Hudghton (STK)","3"
2008,8,"St Kilda","Collingwood","Jason Blake (STK)","1"
2008,8,"Hawthorn","Port Adelaide","Brad Sewell (HAW)","8"
2008,8,"Hawthorn","Port Adelaide","Lance Franklin (HAW)","5"
2008,8,"Hawthorn","Port Adelaide","Robert Campbell (HAW)","5"
2008,8,"Hawthorn","Port Adelaide","Chance Bateman (HAW)","4"
2008,8,"Hawthorn","Port Adelaide","Jordan Lewis (HAW)","4"
2008,8,"Hawthorn","Port Adelaide","Shaun Burgoyne (PORT)","2"
2008,8,"Hawthorn","Port Adelaide","Sam Mitchell (HAW)","1"
2008,8,"Hawthorn","Port Adelaide","Robbie Gray (PORT)","1"
2008,8,"Richmond","Geelong Cats","Paul Chapman (GEEL)","10"
2008,8,"Richmond","Geelong Cats","Gary Ablett (GEEL)","8"
2008,8,"Richmond","Geelong Cats","Cameron Mooney (GEEL)","4"
2008,8,"Richmond","Geelong Cats","Matthew Scarlett (GEEL)","3"
2008,8,"Richmond","Geelong Cats","Matthew Richardson (RICH)","2"
2008,8,"Richmond","Geelong Cats","Cameron Ling (GEEL)","2"
2008,8,"Richmond","Geelong Cats","David Wojcinski (GEEL)","1"
2008,8,"Carlton","Brisbane Lions","Travis Johnstone (BL)","9"
2008,8,"Carlton","Brisbane Lions","Luke Power (BL)","7"
2008,8,"Carlton","Brisbane Lions","Simon Black (BL)","7"
2008,8,"Carlton","Brisbane Lions","Jonathan Brown (BL)","3"
2008,8,"Carlton","Brisbane Lions","Michael Rischitelli (BL)","2"
2008,8,"Carlton","Brisbane Lions","Ashley McGrath (BL)","1"
2008,8,"Carlton","Brisbane Lions","Brendan Fevola (CARL)","1"
2008,8,"North Melbourne","West Coast Eagles","Dean Cox (WCE)","9"
2008,8,"North Melbourne","West Coast Eagles","David Hale (NMFC)","9"
2008,8,"North Melbourne","West Coast Eagles","Andrew Embley (WCE)","3"
2008,8,"North Melbourne","West Coast Eagles","Chris Masten (WCE)","3"
2008,8,"North Melbourne","West Coast Eagles","Michael Firrito (NMFC)","2"
2008,8,"North Melbourne","West Coast Eagles","Brent Staker (WCE)","2"
2008,8,"North Melbourne","West Coast Eagles","Brady Rawlings (NMFC)","1"
2008,8,"North Melbourne","West Coast Eagles","Josh J Kennedy (WCE)","1"
2008,8,"Adelaide Crows","Melbourne","Brett Burton (ADEL)","9"
2008,8,"Adelaide Crows","Melbourne","Bernie Vince (ADEL)","9"
2008,8,"Adelaide Crows","Melbourne","Nathan Van Berlo (ADEL)","6"
2008,8,"Adelaide Crows","Melbourne","Nathan Bock (ADEL)","2"
2008,8,"Adelaide Crows","Melbourne","Robert Shirley (ADEL)","2"
2008,8,"Adelaide Crows","Melbourne","Scott Stevens (ADEL)","1"
2008,8,"Adelaide Crows","Melbourne","Simon Goodwin (ADEL)","1"
2008,8,"Sydney Swans","Essendon","Brett Kirk (SYD)","9"
2008,8,"Sydney Swans","Essendon","Michael O'Loughlin (SYD)","9"
2008,8,"Sydney Swans","Essendon","Darren Jolly (SYD)","4"
2008,8,"Sydney Swans","Essendon","Jarrod Moore (SYD)","3"
2008,8,"Sydney Swans","Essendon","Leo Barry (SYD)","3"
2008,8,"Sydney Swans","Essendon","Martin Mattner (SYD)","1"
2008,8,"Sydney Swans","Essendon","Adam Goodes (SYD)","1"
2008,8,"Fremantle","Western Bulldogs","Rhys Palmer (FRE)","9"
2008,8,"Fremantle","Western Bulldogs","Ryan Griffen (WB)","9"
2008,8,"Fremantle","Western Bulldogs","Peter Bell (FRE)","5"
2008,8,"Fremantle","Western Bulldogs","Robert Murphy (WB)","3"
2008,8,"Fremantle","Western Bulldogs","Adam Cooney (WB)","2"
2008,8,"Fremantle","Western Bulldogs","Jason Akermanis (WB)","1"
2008,8,"Fremantle","Western Bulldogs","Ryan Hargrave (WB)","1"
2008,9,"Collingwood","Geelong Cats","Alan Didak (COLL)","7"
2008,9,"Collingwood","Geelong Cats","Gary Ablett (GEEL)","5"
2008,9,"Collingwood","Geelong Cats","Heritier Lumumba (COLL)","5"
2008,9,"Collingwood","Geelong Cats","Travis Cloke (COLL)","4"
2008,9,"Collingwood","Geelong Cats","Tarkyn Lockyer (COLL)","4"
2008,9,"Collingwood","Geelong Cats","Martin Clarke (COLL)","3"
2008,9,"Collingwood","Geelong Cats","Scott Pendlebury (COLL)","1"
2008,9,"Collingwood","Geelong Cats","Dane Swan (COLL)","1"
2008,9,"Carlton","Fremantle","Nicholas Stevens (CARL)","9"
2008,9,"Carlton","Fremantle","Adam Bentick (CARL)","9"
2008,9,"Carlton","Fremantle","Luke McPharlin (FRE)","3"
2008,9,"Carlton","Fremantle","Andrew Carrazzo (CARL)","3"
2008,9,"Carlton","Fremantle","Matthew Pavlich (FRE)","2"
2008,9,"Carlton","Fremantle","Garrick Ibbotson (FRE)","2"
2008,9,"Carlton","Fremantle","Jarrad Waite (CARL)","2"
2008,9,"Port Adelaide","Sydney Swans","Brett Kirk (SYD)","10"
2008,9,"Port Adelaide","Sydney Swans","Brett Ebert (PORT)","8"
2008,9,"Port Adelaide","Sydney Swans","Jarrod Moore (SYD)","6"
2008,9,"Port Adelaide","Sydney Swans","Danyle Pearce (PORT)","2"
2008,9,"Port Adelaide","Sydney Swans","Martin Mattner (SYD)","2"
2008,9,"Port Adelaide","Sydney Swans","Steven Salopek (PORT)","1"
2008,9,"Port Adelaide","Sydney Swans","Warren Tredrea (PORT)","1"
2008,9,"West Coast Eagles","Adelaide Crows","Andrew Embley (WCE)","10"
2008,9,"West Coast Eagles","Adelaide Crows","Matt Priddis (WCE)","7"
2008,9,"West Coast Eagles","Adelaide Crows","Brett Jones (WCE)","6"
2008,9,"West Coast Eagles","Adelaide Crows","Chad Fletcher (WCE)","3"
2008,9,"West Coast Eagles","Adelaide Crows","Adam Selwood (WCE)","2"
2008,9,"West Coast Eagles","Adelaide Crows","Nathan Van Berlo (ADEL)","1"
2008,9,"West Coast Eagles","Adelaide Crows","Brad Ebert (WCE)","1"
2008,9,"Essendon","Richmond","Nathan Foley (RICH)","10"
2008,9,"Essendon","Richmond","Brett Deledio (RICH)","8"
2008,9,"Essendon","Richmond","Matthew Richardson (RICH)","4"
2008,9,"Essendon","Richmond","Nathan Brown (RICH)","3"
2008,9,"Essendon","Richmond","Joel Bowden (RICH)","3"
2008,9,"Essendon","Richmond","David Hille (ESS)","1"
2008,9,"Essendon","Richmond","Kelvin Moore (RICH)","1"
2008,9,"Brisbane Lions","St Kilda","Jonathan Brown (BL)","10"
2008,9,"Brisbane Lions","St Kilda","Simon Black (BL)","6"
2008,9,"Brisbane Lions","St Kilda","Daniel Bradshaw (BL)","6"
2008,9,"Brisbane Lions","St Kilda","Jed Adcock (BL)","4"
2008,9,"Brisbane Lions","St Kilda","Josh Drummond (BL)","3"
2008,9,"Brisbane Lions","St Kilda","Robert Harvey (STK)","1"
2008,9,"Melbourne","Hawthorn","Chance Bateman (HAW)","9"
2008,9,"Melbourne","Hawthorn","Matthew Bate (MELB)","7"
2008,9,"Melbourne","Hawthorn","Sam Mitchell (HAW)","5"
2008,9,"Melbourne","Hawthorn","Grant Birchall (HAW)","3"
2008,9,"Melbourne","Hawthorn","Cyril Rioli (HAW)","2"
2008,9,"Melbourne","Hawthorn","Brock McLean (MELB)","2"
2008,9,"Melbourne","Hawthorn","Brad Green (MELB)","1"
2008,9,"Melbourne","Hawthorn","Aaron Davey (MELB)","1"
2008,9,"Western Bulldogs","North Melbourne","Adam Simpson (NMFC)","10"
2008,9,"Western Bulldogs","North Melbourne","Jason Akermanis (WB)","8"
2008,9,"Western Bulldogs","North Melbourne","Hamish McIntosh (NMFC)","6"
2008,9,"Western Bulldogs","North Melbourne","Adam Cooney (WB)","4"
2008,9,"Western Bulldogs","North Melbourne","Robert Murphy (WB)","2"
2008,10,"Adelaide Crows","Essendon","Brett Burton (ADEL)","6"
2008,10,"Adelaide Crows","Essendon","Scott Thompson (ADEL)","6"
2008,10,"Adelaide Crows","Essendon","Simon Goodwin (ADEL)","5"
2008,10,"Adelaide Crows","Essendon","Dustin Fletcher (ESS)","4"
2008,10,"Adelaide Crows","Essendon","Nathan Bock (ADEL)","4"
2008,10,"Adelaide Crows","Essendon","David Hille (ESS)","3"
2008,10,"Adelaide Crows","Essendon","Ben Rutten (ADEL)","2"
2008,10,"Collingwood","West Coast Eagles","Dane Swan (COLL)","9"
2008,10,"Collingwood","West Coast Eagles","Alan Didak (COLL)","9"
2008,10,"Collingwood","West Coast Eagles","Leon Davis (COLL)","4"
2008,10,"Collingwood","West Coast Eagles","Dean Cox (WCE)","4"
2008,10,"Collingwood","West Coast Eagles","Dale Thomas (COLL)","3"
2008,10,"Collingwood","West Coast Eagles","Shane O'Bree (COLL)","1"
2008,10,"Hawthorn","Western Bulldogs","Adam Cooney (WB)","10"
2008,10,"Hawthorn","Western Bulldogs","Matthew Boyd (WB)","5"
2008,10,"Hawthorn","Western Bulldogs","Ben Hudson (WB)","4"
2008,10,"Hawthorn","Western Bulldogs","Daniel Giansiracusa (WB)","4"
2008,10,"Hawthorn","Western Bulldogs","Lindsay Gilbee (WB)","3"
2008,10,"Hawthorn","Western Bulldogs","Lance Franklin (HAW)","2"
2008,10,"Hawthorn","Western Bulldogs","Jason Akermanis (WB)","2"
2008,10,"Brisbane Lions","North Melbourne","Jonathan Brown (BL)","10"
2008,10,"Brisbane Lions","North Melbourne","Simon Black (BL)","7"
2008,10,"Brisbane Lions","North Melbourne","Daniel Bradshaw (BL)","6"
2008,10,"Brisbane Lions","North Melbourne","Joel MacDonald (BL)","3"
2008,10,"Brisbane Lions","North Melbourne","Daniel Pratt (NMFC)","2"
2008,10,"Brisbane Lions","North Melbourne","Luke Power (BL)","2"
2008,10,"Geelong Cats","Carlton","Gary Ablett (GEEL)","9"
2008,10,"Geelong Cats","Carlton","Steve Johnson (GEEL)","9"
2008,10,"Geelong Cats","Carlton","Joel Corey (GEEL)","4"
2008,10,"Geelong Cats","Carlton","Mathew Stokes (GEEL)","4"
2008,10,"Geelong Cats","Carlton","Andrew Mackie (GEEL)","3"
2008,10,"Geelong Cats","Carlton","Shannon Byrnes (GEEL)","1"
2008,10,"Sydney Swans","Richmond","Ryan O'Keefe (SYD)","10"
2008,10,"Sydney Swans","Richmond","Adam Goodes (SYD)","4"
2008,10,"Sydney Swans","Richmond","Darren Jolly (SYD)","4"
2008,10,"Sydney Swans","Richmond","Brett Deledio (RICH)","4"
