MatchId,Player,Team,RatingPoints,EstimatedRating,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,Turnovers,Tackles,PressureActs,ContestedPossessions,GroundBallGets,Intercepts,Marks,InterceptMarks,ContestedMarks,TotalClearances,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20150604,Jack Gunston,Hawthorn,10.0,14.28,0.0,96,89,92,12,7,19,63.2,227,1,1,0,5.0,5,3.0,3,8,0.0,0,0,0.0,0,0.0,6,2,2,2,11,1.0,2015,6
20150604,Jonathon Ceglar,Hawthorn,8.7,9.72,0.0,63,70,79,5,6,11,54.5,88,2,2,3,9.0,6,4.0,0,2,0.0,0,5,70.0,25,5.0,0,0,0,0,3,1.0,2015,6
20150604,Jed Anderson,Hawthorn,8.6,7.9,0.0,66,69,83,7,7,14,71.4,193,3,2,7,12.0,7,7.0,1,2,0.0,0,2,0.0,2,1.0,1,0,1,0,8,3.0,2015,6
20150604,Joel Patfull,Greater Western Sydney,8.5,9.03,0.0,54,45,94,6,5,11,72.7,176,0,2,1,10.0,4,2.0,4,5,3.0,1,1,0.0,0,0.0,0,0,0,0,2,2.0,2015,6
20150604,Ben Stratton,Hawthorn,8.4,9.08,0.0,60,54,97,9,3,12,75.0,160,0,2,2,3.0,4,2.0,6,4,1.0,0,0,0.0,0,0.0,0,0,0,0,2,1.0,2015,6
20150604,Josh Gibson,Hawthorn,8.3,12.57,0.0,83,93,98,10,14,24,70.8,252,0,3,1,4.0,6,4.0,10,10,5.0,2,0,0.0,0,0.0,1,0,1,0,4,2.0,2015,6
20150604,Liam Shiels,Hawthorn,7.6,9.81,0.0,75,84,84,9,8,17,58.8,152,2,1,8,23.0,4,1.0,0,2,0.0,0,4,0.0,0,0.0,2,1,1,0,5,0.0,2015,6
20150604,Luke Breust,Hawthorn,7.6,13.52,0.0,76,70,84,7,8,15,73.3,171,0,2,6,14.0,12,9.0,1,3,0.0,0,5,0.0,0,0.0,3,1,2,0,8,2.0,2015,6
20150604,Matt Buntine,Greater Western Sydney,7.4,10.01,0.0,55,50,79,5,3,8,87.5,90,2,1,4,8.0,4,2.0,4,4,2.0,1,0,0.0,0,0.0,1,0,0,0,2,1.0,2015,6
20150604,Phil Davis,Greater Western Sydney,5.9,10.11,0.0,37,33,92,5,3,8,62.5,132,1,3,2,7.0,4,2.0,2,4,1.0,1,1,0.0,0,0.0,0,0,0,0,2,1.0,2015,6
20150604,Nick Haynes,Greater Western Sydney,5.6,9.25,0.0,40,44,88,6,4,10,90.0,171,0,1,0,5.0,3,2.0,5,6,2.0,1,1,0.0,0,0.0,0,0,0,0,1,1.0,2015,6
20150604,Cameron McCarthy,Greater Western Sydney,5.3,9.63,0.0,36,40,80,4,0,4,75.0,154,3,1,3,11.0,1,0.0,1,3,0.0,0,0,0.0,0,0.0,1,1,0,0,2,1.0,2015,6
20150604,Cyril Rioli,Hawthorn,5.2,14.59,0.0,69,72,78,9,5,14,78.6,163,3,2,4,15.0,6,2.0,1,6,0.0,0,1,0.0,2,1.0,1,0,1,1,5,1.0,2015,6
20150604,James Stewart,Greater Western Sydney,5.0,5.74,0.0,46,40,83,5,4,9,66.7,122,1,0,1,7.0,4,3.0,0,2,0.0,0,0,12.0,2,0.0,2,1,1,0,4,0.0,2015,6
20150604,Ryan Schoenmakers,Hawthorn,5.0,9.66,0.0,46,34,95,7,6,13,76.9,220,2,5,1,5.0,5,5.0,6,2,0.0,0,0,0.0,0,0.0,0,0,0,0,1,0.0,2015,6
20150604,Ben McEvoy,Hawthorn,4.7,11.28,0.0,32,37,53,2,6,8,100.0,-2,0,0,1,5.0,2,1.0,2,2,1.0,0,0,27.0,8,2.0,0,0,0,0,2,0.0,2015,6
20150604,Tomas Bugg,Greater Western Sydney,4.4,6.71,0.0,32,38,90,4,3,7,71.4,35,0,1,4,13.0,1,1.0,2,1,0.0,0,0,0.0,0,0.0,0,0,0,0,1,0.0,2015,6
20150604,Matthew Suckling,Hawthorn,3.1,10.08,0.0,80,89,80,13,10,23,73.9,425,2,8,3,10.0,4,4.0,4,7,2.0,0,2,0.0,0,0.0,0,0,0,1,5,2.0,2015,6
20150604,Adam Kennedy,Greater Western Sydney,2.4,6.64,0.0,32,35,75,6,2,8,87.5,161,1,3,1,9.0,1,1.0,2,3,1.0,0,0,0.0,0,0.0,0,0,0,0,2,0.0,2015,6
20150604,Heath Shaw,Greater Western Sydney,1.8,11.2,0.0,89,92,91,22,0,22,72.7,718,1,5,5,11.0,5,2.0,8,5,2.0,0,0,0.0,0,0.0,1,0,1,0,3,2.0,2015,6
20150604,Brendan Whitecross,Hawthorn,1.7,3.56,0.0,22,21,28,4,1,5,80.0,72,0,1,1,2.0,2,2.0,0,2,0.0,0,0,0.0,0,0.0,0,0,0,1,3,0.0,2015,6
20150604,Will Hoskin-Elliott,Greater Western Sydney,1.3,9.56,0.0,18,33,61,6,1,7,42.9,217,3,5,1,10.0,2,1.0,0,3,0.0,1,1,0.0,0,0.0,0,0,0,0,1,0.0,2015,6
20150604,Zac Williams,Greater Western Sydney,-0.9,3.98,0.0,8,11,20,2,0,2,0.0,62,0,1,1,4.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1,0,1,0,1,0.0,2015,6
20150605,Eddie Betts,Adelaide,21.3,13.98,9.0,117,80,90,9,3,12,83.3,205,4,2,2,20.0,5,3.0,1,4,0.0,2,1,0.0,0,0.0,5,5,0,2,9,2.0,2015,6
20150605,Rory Laird,Adelaide,16.7,8.34,5.0,122,99,82,13,16,29,82.8,204,0,7,2,14.0,13,8.0,9,9,3.0,3,1,0.0,0,0.0,0,0,0,0,6,4.0,2015,6
20150605,Alex Sexton,Gold Coast,15.4,7.02,1.0,96,90,86,12,7,19,73.7,425,6,3,5,12.0,10,7.0,2,4,0.0,1,2,0.0,0,0.0,1,1,0,1,8,1.0,2015,6
20150605,Sam Jacobs,Adelaide,15.1,13.68,7.0,127,108,91,10,11,21,71.4,176,4,2,1,7.0,8,6.0,4,6,1.0,0,5,56.0,28,12.0,1,1,0,1,8,7.0,2015,6
20150605,Dion Prestia,Gold Coast,14.6,13.74,2.0,92,93,65,13,15,28,67.9,387,2,4,4,14.0,11,5.0,0,2,0.0,0,7,0.0,0,0.0,1,0,1,1,5,1.0,2015,6
20150605,Mitchell Grigg,Adelaide,14.4,9.23,0.0,74,83,70,9,5,14,85.7,337,3,1,4,18.0,3,1.0,0,8,0.0,1,0,0.0,0,0.0,1,1,0,1,5,0.0,2015,6
20150605,Brodie Smith,Adelaide,14.3,13.71,0.0,75,51,84,9,4,13,76.9,345,5,2,1,5.0,6,4.0,4,6,1.0,1,2,0.0,0,0.0,0,0,0,3,3,2.0,2015,6
20150605,Charlie Dixon,Gold Coast,13.3,12.68,0.0,69,54,87,5,1,6,83.3,145,0,1,1,6.0,3,0.0,1,5,1.0,2,0,0.0,1,0.0,4,3,1,0,5,0.0,2015,6
20150605,Adam Saad,Gold Coast,13.0,12.75,1.0,106,88,90,10,16,26,92.3,388,1,1,1,5.0,8,7.0,9,7,0.0,0,0,0.0,0,0.0,0,0,0,0,5,3.0,2015,6
20150605,Taylor Walker,Adelaide,12.5,10.45,3.0,90,105,95,14,3,17,52.9,344,6,5,1,8.0,8,4.0,1,12,0.0,4,0,1.0,0,0.0,8,4,2,1,10,1.0,2015,6
20150605,Matt Shaw,Gold Coast,12.5,7.67,0.0,90,89,80,13,7,20,70.0,303,1,3,3,12.0,9,4.0,6,6,2.0,1,2,0.0,0,0.0,2,1,1,0,4,1.0,2015,6
20150605,Tom Nicholls,Gold Coast,11.9,9.59,0.0,74,79,90,5,8,13,53.8,63,0,3,3,16.0,9,4.0,1,4,0.0,1,4,43.0,17,4.0,1,1,0,1,4,3.0,2015,6
20150605,Henry Schade,Gold Coast,11.1,5.22,0.0,63,62,93,9,4,13,69.2,241,1,2,3,6.0,6,4.0,7,5,2.0,1,0,0.0,0,0.0,0,0,0,0,4,3.0,2015,6
20150605,Rory Sloane,Adelaide,10.9,15.38,0.0,75,67,51,8,9,17,58.8,285,2,2,1,7.0,6,6.0,3,6,0.0,0,0,0.0,0,0.0,1,1,0,1,3,0.0,2015,6
20150605,Scott Thompson,Adelaide,10.8,12.03,0.0,83,65,77,8,8,16,62.5,252,2,4,4,10.0,12,3.0,5,1,0.0,0,5,0.0,0,0.0,1,1,0,0,3,2.0,2015,6
20150605,David Mackay,Adelaide,9.3,10.16,0.0,67,70,88,9,7,16,81.3,273,2,3,5,13.0,7,5.0,3,3,0.0,0,1,0.0,0,0.0,0,0,0,0,6,0.0,2015,6
20150605,Tom Lynch,Gold Coast,9.1,12.31,0.0,86,74,94,10,7,17,58.8,251,3,2,0,10.0,9,7.0,2,7,1.0,2,0,5.0,1,0.0,3,1,2,0,8,0.0,2015,6
20150605,Tom Lynch,Adelaide,8.9,11.14,0.0,113,108,87,13,3,16,68.8,359,4,3,5,16.0,2,0.0,0,9,0.0,1,0,8.0,1,0.0,4,2,2,3,9,0.0,2015,6
20150605,Jarryd Lyons,Adelaide,8.8,10.61,0.0,48,35,83,5,6,11,90.9,158,5,1,2,17.0,5,4.0,1,1,0.0,0,2,0.0,0,0.0,0,0,0,1,6,2.0,2015,6
20150605,Touk Miller,Gold Coast,7.6,8.28,0.0,85,84,91,12,9,21,61.9,325,5,6,4,17.0,9,7.0,3,3,0.0,0,2,0.0,0,0.0,2,1,0,0,7,2.0,2015,6
20150605,Matthew Jaensch,Adelaide,7.5,8.9,0.0,110,123,88,20,6,26,92.3,306,1,1,4,11.0,6,4.0,7,12,3.0,1,1,0.0,0,0.0,1,0,1,0,4,2.0,2015,6
20150605,Matthew Wright,Adelaide,7.2,9.89,2.0,69,91,86,16,12,28,67.9,436,8,4,2,6.0,7,3.0,2,4,0.0,0,4,0.0,0,0.0,0,0,0,0,9,3.0,2015,6
20150605,Matt Crouch,Adelaide,7.1,4.28,0.0,33,55,32,8,5,13,84.6,296,2,2,2,6.0,4,2.0,0,5,0.0,0,4,0.0,0,0.0,1,0,1,0,3,0.0,2015,6
20150605,Jake Lever,Adelaide,7.1,5.72,0.0,95,90,96,12,5,17,88.2,72,0,1,3,9.0,4,3.0,6,10,3.0,0,0,1.0,0,0.0,0,0,0,0,0,0.0,2015,6
20150605,Kyle Cheney,Adelaide,7.0,9.42,0.0,95,107,96,15,4,19,84.2,198,0,1,6,9.0,5,1.0,5,9,1.0,1,0,0.0,0,0.0,0,0,0,0,3,0.0,2015,6
20150605,Aaron Hall,Gold Coast,7.0,9.61,0.0,57,52,88,5,7,12,75.0,177,2,1,3,20.0,2,2.0,0,1,0.0,0,0,0.0,0,0.0,2,1,1,0,4,0.0,2015,6
20150605,Zac Smith,Gold Coast,6.7,10.54,0.0,73,58,59,4,8,12,75.0,98,2,2,4,9.0,6,5.0,3,2,0.0,0,0,19.0,10,6.0,1,0,0,0,4,1.0,2015,6
20150605,Jarrod Harbrow,Gold Coast,6.5,10.93,0.0,97,110,90,17,6,23,69.6,501,4,3,5,15.0,7,3.0,5,7,0.0,0,0,0.0,0,0.0,1,1,0,0,8,5.0,2015,6
20150605,Sean Lemmens,Gold Coast,6.5,5.97,0.0,45,45,86,3,10,13,84.6,12,0,2,3,11.0,6,4.0,1,2,0.0,1,1,0.0,0,0.0,2,1,0,0,4,0.0,2015,6
20150605,Luke Brown,Adelaide,6.3,6.73,0.0,59,58,80,10,6,16,81.3,182,2,2,1,6.0,1,1.0,3,4,1.0,0,0,0.0,0,0.0,0,0,0,0,3,1.0,2015,6
20150605,Kade Kolodjashnij,Gold Coast,6.1,8.32,0.0,94,86,83,16,4,20,85.0,327,1,2,2,7.0,5,5.0,4,7,0.0,0,1,0.0,0,0.0,0,0,0,0,1,0.0,2015,6
20150605,Patrick Dangerfield,Adelaide,5.8,15.34,0.0,90,88,83,10,7,17,70.6,210,3,1,5,17.0,7,5.0,1,4,0.0,0,2,1.0,1,1.0,3,2,1,1,6,0.0,2015,6
20150605,Mitch Hallahan,Gold Coast,5.6,8.32,0.0,74,71,76,7,9,16,81.3,199,1,3,4,11.0,7,7.0,3,5,0.0,0,4,0.0,0,0.0,1,0,1,0,2,0.0,2015,6
20150605,Charlie Cameron,Adelaide,5.4,5.15,0.0,75,80,86,10,5,15,60.0,146,4,8,4,21.0,6,6.0,2,7,0.0,0,1,0.0,0,0.0,3,1,0,0,5,2.0,2015,6
20150605,Rory Thompson,Gold Coast,5.1,9.52,0.0,59,43,94,5,6,11,63.6,176,0,4,1,4.0,2,1.0,4,5,3.0,1,0,0.0,0,0.0,0,0,0,0,1,1.0,2015,6
20150605,Joshua Glenn,Gold Coast,4.4,7.54,0.0,36,28,80,2,5,7,100.0,38,0,1,3,11.0,2,2.0,0,1,0.0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,2015,6
20150605,Luke Russell,Gold Coast,3.9,6.14,0.0,43,47,76,7,7,14,85.7,233,3,3,0,6.0,2,1.0,0,5,0.0,0,2,0.0,0,0.0,0,0,0,0,3,0.0,2015,6
20150605,Nathan Van Berlo,Adelaide,3.8,7.14,0.0,54,71,84,12,4,16,68.8,347,2,2,2,5.0,3,2.0,1,7,0.0,1,0,0.0,0,0.0,1,0,1,1,4,0.0,2015,6
20150605,Michael Rischitelli,Gold Coast,3.0,10.01,0.0,65,81,80,13,8,21,71.4,403,5,5,5,11.0,5,3.0,0,5,0.0,0,2,0.0,0,0.0,0,0,0,1,4,0.0,2015,6
20150605,Jesse Lonergan,Gold Coast,2.7,7.28,0.0,55,59,98,8,5,13,69.2,185,0,6,3,9.0,6,3.0,5,4,2.0,2,0,0.0,0,0.0,0,0,0,0,0,0.0,2015,6
20150605,Daniel Talia,Adelaide,2.2,8.26,0.0,46,61,97,11,3,14,71.4,202,1,2,1,4.0,3,3.0,2,7,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2015,6
20150605,Clay Cameron,Gold Coast,1.7,1.63,0.0,10,20,33,3,0,3,66.7,39,0,1,1,8.0,2,0.0,1,2,1.0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,2015,6
20150605,Jake Kelly,Adelaide,0.9,5.42,0.0,79,104,75,15,4,19,89.5,98,0,1,4,9.0,2,1.0,1,12,0.0,0,1,0.0,0,0.0,1,0,1,0,2,0.0,2015,6
20150605,Andrew Raines,Gold Coast,-4.1,3.78,0.0,33,59,80,9,8,17,70.6,137,3,3,3,8.0,2,1.0,0,3,0.0,0,2,0.0,0,0.0,0,0,0,0,2,1.0,2015,6
20150606,Josh P. Kennedy,Sydney,24.3,15.05,10.0,135,136,88,13,18,31,67.7,259,3,1,8,22.0,17,11.0,2,6,1.0,0,7,0.0,1,0.0,4,2,1,1,9,2.0,2015,6
20150606,Kurt Tippett,Sydney,20.5,9.73,2.0,143,102,92,7,8,15,80.0,145,0,0,6,12.0,8,4.0,0,3,0.0,1,2,34.0,15,5.0,4,4,0,1,8,1.0,2015,6
20150606,Jarrad McVeigh,Sydney,19.2,11.87,3.0,115,91,90,17,7,24,87.5,613,6,2,2,11.0,3,3.0,2,6,0.0,0,0,0.0,0,0.0,0,0,0,1,9,3.0,2015,6
20150606,Sam Reid,Sydney,15.6,7.72,0.0,102,83,85,7,9,16,87.5,149,2,2,6,18.0,11,6.0,7,5,2.0,2,1,0.0,2,1.0,0,0,0,0,4,2.0,2015,6
20150606,Kieren Jack,Sydney,15.0,13.11,4.0,110,110,84,13,12,25,84.0,366,7,5,8,21.0,10,8.0,4,6,0.0,0,4,0.0,0,0.0,0,0,0,1,3,2.0,2015,6
20150606,Lewis Jetta,Sydney,14.9,9.74,2.0,110,95,81,16,8,24,75.0,481,7,5,2,8.0,7,5.0,6,5,0.0,0,0,0.0,0,0.0,2,1,1,0,7,3.0,2015,6
20150606,Ben McGlynn,Sydney,14.2,12.31,0.0,109,103,84,11,8,19,63.2,209,4,5,8,23.0,8,6.0,1,6,1.0,0,5,0.0,0,0.0,2,1,0,1,7,1.0,2015,6
20150606,Christian Salem,Melbourne,13.9,5.65,0.0,117,92,90,16,8,24,79.2,545,2,5,4,7.0,4,3.0,3,6,1.0,1,0,0.0,0,0.0,0,0,0,0,4,1.0,2015,6
20150606,Jeff Garlett,Melbourne,13.6,10.45,0.0,53,68,95,13,1,14,50.0,427,4,4,3,9.0,6,4.0,1,1,0.0,0,2,0.0,0,0.0,5,2,2,0,7,0.0,2015,6
20150606,Nathan Jones,Melbourne,12.4,11.19,0.0,97,78,80,9,16,25,76.0,137,2,2,4,20.0,9,8.0,3,1,0.0,0,4,0.0,0,0.0,0,0,0,0,3,1.0,2015,6
20150606,Jesse Hogan,Melbourne,12.4,9.2,0.0,65,74,91,9,5,14,50.0,258,1,2,0,7.0,6,4.0,2,8,2.0,2,0,0.0,0,0.0,3,2,1,0,6,1.0,2015,6
20150606,Heath Grundy,Sydney,11.3,8.64,0.0,78,70,94,11,7,18,94.4,221,1,0,2,4.0,5,3.0,7,6,2.0,2,0,0.0,0,0.0,0,0,0,0,4,1.0,2015,6
20150606,Colin Garland,Melbourne,11.1,8.55,0.0,80,74,92,8,7,15,60.0,141,0,5,8,14.0,8,6.0,6,1,0.0,0,1,0.0,0,0.0,0,0,0,0,2,1.0,2015,6
20150606,Heritier Lumumba,Melbourne,11.0,9.58,0.0,86,81,92,12,7,19,73.7,379,1,4,4,16.0,5,5.0,6,5,1.0,0,1,0.0,0,0.0,0,0,0,0,4,0.0,2015,6
20150606,Benjamin Newton,Melbourne,10.9,11.41,0.0,65,57,75,7,7,14,71.4,179,5,4,3,13.0,6,5.0,2,1,0.0,0,3,0.0,1,0.0,1,1,0,1,4,1.0,2015,6
20150606,Jeremy Howe,Melbourne,10.8,10.57,0.0,61,27,90,5,5,10,100.0,122,0,0,1,8.0,5,4.0,3,0,0.0,0,0,0.0,0,0.0,0,0,0,1,3,0.0,2015,6
20150606,Daniel Cross,Melbourne,10.4,9.13,0.0,101,112,89,14,9,23,69.6,207,2,1,7,19.0,12,10.0,3,8,1.0,0,5,0.0,4,2.0,0,0,0,0,5,2.0,2015,6
20150606,Luke Parker,Sydney,9.5,12.33,3.0,119,120,86,13,11,24,58.3,324,3,2,9,17.0,13,7.0,1,5,1.0,0,4,0.0,2,1.0,3,1,2,0,7,4.0,2015,6
20150606,Bernie Vince,Melbourne,9.3,8.73,0.0,103,97,79,17,9,26,69.2,420,1,4,3,14.0,9,8.0,3,6,2.0,0,2,0.0,0,0.0,0,0,0,0,5,1.0,2015,6
20150606,Tom McDonald,Melbourne,9.3,11.97,6.0,123,116,92,15,10,25,72.0,338,1,0,5,13.0,5,4.0,5,10,1.0,0,1,0.0,0,0.0,0,0,0,0,5,1.0,2015,6
20150606,Jake Lloyd,Sydney,8.9,9.82,0.0,50,52,84,9,8,17,70.6,269,3,3,0,15.0,3,3.0,2,3,0.0,0,0,0.0,0,0.0,0,0,0,0,4,0.0,2015,6
20150606,Tom Mitchell,Sydney,8.8,10.46,0.0,125,101,83,12,16,28,82.1,286,0,6,5,25.0,10,9.0,2,4,0.0,0,6,0.0,0,0.0,0,0,0,0,5,1.0,2015,6
20150606,Adam Goodes,Sydney,7.9,4.22,0.0,48,59,50,8,4,12,83.3,192,2,1,3,7.0,5,4.0,2,3,0.0,0,1,0.0,0,0.0,1,1,0,0,5,1.0,2015,6
20150606,Jeremy Laidler,Sydney,7.6,7.89,0.0,59,55,78,9,3,12,83.3,195,1,1,1,5.0,1,0.0,7,6,5.0,0,0,0.0,0,0.0,0,0,0,0,1,0.0,2015,6
20150606,Dan Hannebery,Sydney,7.4,13.67,0.0,86,74,87,9,9,18,72.2,224,2,5,6,17.0,7,4.0,1,2,0.0,0,4,0.0,0,0.0,1,1,0,1,5,1.0,2015,6
20150606,Dom Tyson,Melbourne,7.0,10.28,0.0,77,104,80,13,12,25,68.0,253,1,8,3,19.0,10,6.0,2,9,0.0,1,4,0.0,0,0.0,0,0,0,0,3,1.0,2015,6
20150606,Lynden Dunn,Melbourne,6.9,8.99,0.0,79,53,98,6,9,15,73.3,136,0,2,2,11.0,6,4.0,5,4,1.0,0,1,0.0,0,0.0,0,0,0,0,4,1.0,2015,6
20150606,Jake Spencer,Melbourne,6.6,6.36,0.0,68,81,88,1,9,10,100.0,13,1,0,7,17.0,7,2.0,0,1,0.0,0,4,95.0,30,5.0,0,0,0,0,1,1.0,2015,6
20150606,Dane Rampe,Sydney,6.3,9.05,0.0,56,49,89,6,3,9,77.8,244,4,2,4,6.0,2,2.0,1,3,0.0,0,0,0.0,0,0.0,0,0,0,0,2,0.0,2015,6
20150606,Nick Smith,Sydney,6.2,8.95,0.0,53,52,88,5,5,10,100.0,80,0,0,3,4.0,1,0.0,2,5,2.0,1,0,0.0,0,0.0,0,0,0,0,3,0.0,2015,6
20150606,Angus Brayshaw,Melbourne,5.7,8.02,0.0,64,53,75,6,6,12,75.0,177,3,3,4,13.0,5,4.0,0,2,0.0,0,4,0.0,0,0.0,0,0,0,1,3,1.0,2015,6
20150606,Mike Pyke,Sydney,4.4,9.19,0.0,63,74,82,8,3,11,45.5,117,2,1,2,11.0,4,3.0,1,0,0.0,0,3,71.0,39,8.0,3,1,2,0,4,2.0,2015,6
20150606,Chris Dawes,Melbourne,4.0,7.22,0.0,31,53,84,5,4,9,66.7,87,0,1,2,8.0,1,0.0,2,5,1.0,1,0,1.0,0,0.0,2,1,1,0,3,0.0,2015,6
20150606,Isaac Heeney,Sydney,3.8,8.47,0.0,41,24,36,5,0,5,60.0,115,2,1,0,4.0,4,1.0,1,2,1.0,0,0,0.0,0,0.0,1,0,1,0,3,1.0,2015,6
20150606,Cameron Pedersen,Melbourne,3.2,10.21,0.0,36,33,54,4,4,8,75.0,88,0,3,2,7.0,3,1.0,2,3,2.0,1,1,10.0,1,0.0,0,0,0,0,1,0.0,2015,6
20150606,Billy Stretch,Melbourne,3.0,5.36,0.0,51,55,80,6,1,7,28.6,129,0,1,4,9.0,2,0.0,1,4,0.0,0,1,0.0,0,0.0,1,1,0,0,1,0.0,2015,6
20150606,Rhyce Shaw,Sydney,2.4,7.1,0.0,43,58,89,9,3,12,58.3,242,2,3,4,13.0,2,2.0,3,3,0.0,0,1,0.0,0,0.0,0,0,0,1,2,0.0,2015,6
20150606,Jack Watts,Melbourne,1.2,3.41,0.0,18,29,35,4,3,7,71.4,82,1,1,1,7.0,1,0.0,0,2,0.0,0,1,0.0,1,0.0,0,0,0,0,1,0.0,2015,6
20150606,Aaron vandenBerg,Melbourne,1.2,8.24,0.0,56,58,76,8,7,15,40.0,233,5,3,3,9.0,6,6.0,2,3,0.0,0,1,0.0,0,0.0,2,0,2,0,5,1.0,2015,6
20150606,Jimmy Toumpas,Melbourne,-0.4,4.78,0.0,37,55,81,7,7,14,71.4,65,1,3,2,4.0,4,4.0,2,5,0.0,0,1,0.0,0,0.0,0,0,0,0,5,1.0,2015,6
20150606,Ted Richards,Sydney,-0.4,8.6,0.0,36,40,81,5,4,9,33.3,134,0,0,1,3.0,3,3.0,5,4,1.0,0,0,0.0,0,0.0,1,0,1,0,1,0.0,2015,6
20150606,Lance Franklin,Sydney,-0.4,15.25,0.0,62,86,84,17,5,22,45.5,291,5,7,2,9.0,4,2.0,0,6,0.0,1,0,0.0,0,0.0,4,0,2,0,7,0.0,2015,6
20150606,Jay Kennedy Harris,Melbourne,-0.5,6.67,0.0,20,28,85,4,2,6,50.0,74,0,1,1,9.0,3,2.0,0,2,0.0,1,1,0.0,0,0.0,2,0,2,0,2,0.0,2015,6
20150606,Gary Rohan,Sydney,-2.6,10.57,0.0,70,69,84,7,7,14,78.6,237,4,1,5,15.0,3,2.0,0,5,0.0,1,0,0.0,0,0.0,2,0,2,1,3,0.0,2015,6
20150607,Matthew Pavlich,Fremantle,20.4,11.14,8.0,134,90,88,9,7,16,75.0,263,4,3,1,10.0,10,6.0,2,7,0.0,2,0,0.0,0,0.0,6,4,2,0,9,1.0,2015,6
20150607,Aaron Sandilands,Fremantle,19.8,12.61,0.0,108,66,83,3,9,12,83.3,69,1,0,0,6.0,10,7.0,2,3,0.0,3,4,52.0,33,15.0,0,0,0,1,8,6.0,2015,6
20150607,Brendon Goddard,Essendon,18.5,12.91,2.0,135,119,77,16,19,35,80.0,357,3,4,6,11.0,15,13.0,6,4,1.0,0,7,0.0,0,0.0,0,0,0,0,5,1.0,2015,6
20150607,Ben Howlett,Essendon,14.2,9.85,0.0,77,80,82,9,5,14,71.4,310,2,4,7,18.0,6,6.0,3,4,1.0,0,1,0.0,0,0.0,1,1,0,1,5,0.0,2015,6
20150607,Nat Fyfe,Fremantle,13.3,17.47,8.0,121,101,85,12,15,27,74.1,350,5,6,2,16.0,15,7.0,4,7,2.0,3,7,0.0,3,0.0,2,0,2,1,7,2.0,2015,6
20150607,David Mundy,Fremantle,12.9,13.39,2.0,113,114,83,15,13,28,71.4,296,0,2,4,15.0,15,7.0,5,7,2.0,1,5,0.0,3,1.0,0,0,0,0,5,4.0,2015,6
20150607,Jobe Watson,Essendon,12.2,16.0,0.0,95,108,79,16,12,28,60.7,341,4,4,2,15.0,11,8.0,5,8,1.0,0,5,0.0,2,0.0,3,1,2,0,7,3.0,2015,6
20150607,Hayden Ballantyne,Fremantle,11.8,8.91,0.0,48,57,80,9,1,10,60.0,178,0,4,3,23.0,2,1.0,1,2,0.0,0,1,0.0,0,0.0,3,2,0,0,2,0.0,2015,6
20150607,Clancee Pearce,Fremantle,11.8,8.2,0.0,103,106,85,14,12,26,88.5,166,1,1,3,15.0,5,3.0,4,8,2.0,1,0,0.0,0,0.0,2,1,0,0,3,1.0,2015,6
20150607,Chris Mayne,Fremantle,11.8,9.34,0.0,90,77,83,5,7,12,75.0,56,0,2,8,24.0,7,6.0,3,3,0.0,0,1,0.0,0,0.0,1,1,0,0,1,1.0,2015,6
20150607,Mark Baguley,Essendon,10.8,8.8,0.0,70,70,89,8,14,22,81.8,224,2,3,2,13.0,8,7.0,7,5,1.0,1,0,0.0,0,0.0,0,0,0,1,4,2.0,2015,6
20150607,Zach Merrett,Essendon,10.8,8.7,0.0,84,86,80,10,13,23,56.5,277,5,4,3,16.0,9,9.0,6,5,1.0,0,2,0.0,0,0.0,1,1,0,1,6,0.0,2015,6
20150607,Alex Pearce,Fremantle,10.6,5.72,0.0,74,49,93,3,7,10,90.0,87,0,1,2,6.0,6,3.0,5,6,3.0,2,0,0.0,0,0.0,0,0,0,0,0,0.0,2015,6
20150607,Stephen Hill,Fremantle,10.4,13.34,0.0,80,82,82,15,5,20,65.0,434,3,7,3,8.0,8,7.0,2,4,0.0,0,4,0.0,0,0.0,1,1,0,0,3,0.0,2015,6
20150607,Lachie Neale,Fremantle,9.7,12.48,8.0,133,131,82,23,10,33,63.6,669,7,8,3,15.0,14,5.0,5,7,0.0,0,6,0.0,0,0.0,2,1,0,0,6,0.0,2015,6
20150607,Tom Bellchambers,Essendon,9.6,7.5,0.0,63,59,86,6,3,9,88.9,96,2,1,3,12.0,5,3.0,2,2,0.0,0,2,65.0,21,8.0,0,0,0,0,3,3.0,2015,6
20150607,Dyson Heppell,Essendon,9.6,13.18,0.0,91,81,88,18,6,24,58.3,373,2,6,1,20.0,14,10.0,3,3,0.0,0,7,0.0,2,0.0,0,0,0,0,5,1.0,2015,6
20150607,James Gwilt,Essendon,9.5,7.07,0.0,69,60,92,11,6,17,70.6,408,3,5,3,10.0,7,7.0,7,3,0.0,0,0,0.0,0,0.0,0,0,0,0,3,2.0,2015,6
