Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Greater Western Sydney,Adam Treloar,8,13,14,70.0,0,0,0,0,0,82,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Lachie Whitfield,3,17,12,60.0,0,0,2,3,3,88,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Dylan Shiel,13,7,13,68.4,0,1,0,0,2,81,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Tom Scully,8,9,12,70.6,0,1,0,3,1,90,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Tim Mohr,4,11,13,76.5,0,0,0,3,0,93,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Tomas Bugg,8,10,12,70.6,0,0,0,1,0,90,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Phil Davis,3,11,10,76.9,0,0,0,2,0,91,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Jonathon Patton,8,4,6,46.2,0,1,1,1,2,86,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Liam Sumner,3,8,9,69.2,0,0,0,1,0,80,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Devon Smith,5,7,8,66.7,0,0,1,0,0,85,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Jonathan Giles,8,2,5,45.5,1,0,1,3,0,85,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Stephen Gilham,1,5,10,100.0,0,0,0,3,1,59,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Rhys Palmer,4,5,7,70.0,0,0,0,0,0,85,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Adam Kennedy,4,5,7,70.0,0,1,0,2,0,84,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Dean Brogan,6,4,6,75.0,0,0,1,7,0,86,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Jeremy Cameron,5,3,5,62.5,1,0,3,2,0,84,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Will Hoskin Elliott,4,3,2,28.6,0,0,1,2,0,31,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Curtly Hampton,2,5,6,85.7,0,0,0,2,3,85,2013,Round 2,2013-04-06,5563
Greater Western Sydney,Lachlan Plowman,1,5,5,83.3,0,0,0,2,0,81,2013,Round 2,2013-04-06,5563
Essendon,Jobe Watson,20,18,26,68.4,2,3,2,1,0,87,2013,Round 2,2013-04-06,5564
Essendon,Dyson Heppell,11,25,28,77.8,0,1,3,0,1,84,2013,Round 2,2013-04-06,5564
Essendon,Brent Stanton,5,28,26,78.8,1,4,1,1,4,86,2013,Round 2,2013-04-06,5564
Essendon,Brendon Goddard,7,23,24,80.0,0,3,0,3,2,84,2013,Round 2,2013-04-06,5564
Essendon,David Zaharakis,6,20,20,76.9,0,0,2,0,0,52,2013,Round 2,2013-04-06,5564
Essendon,Ben Howlett,11,14,24,96.0,1,0,0,1,1,81,2013,Round 2,2013-04-06,5564
Essendon,Michael Hibberd,10,15,21,84.0,1,0,0,3,1,93,2013,Round 2,2013-04-06,5564
Essendon,Courtenay Dempsey,5,18,17,73.9,0,0,0,6,3,90,2013,Round 2,2013-04-06,5564
Essendon,David Myers,7,16,19,82.6,0,1,0,1,1,75,2013,Round 2,2013-04-06,5564
Essendon,Jake Carlisle,5,17,20,90.9,1,0,0,1,0,96,2013,Round 2,2013-04-06,5564
Essendon,Michael Hurley,6,12,12,63.2,1,2,3,1,0,91,2013,Round 2,2013-04-06,5564
Essendon,Jake Melksham,9,11,15,78.9,0,2,0,3,0,86,2013,Round 2,2013-04-06,5564
Essendon,Dustin Fletcher,4,13,15,83.3,1,1,0,3,0,91,2013,Round 2,2013-04-06,5564
Essendon,Mark Baguley,5,14,17,94.4,1,0,0,6,0,94,2013,Round 2,2013-04-06,5564
Essendon,Cale Hooker,8,9,13,76.5,2,0,0,3,0,97,2013,Round 2,2013-04-06,5564
Essendon,Stewart Crameri,7,9,15,93.8,2,2,4,1,2,64,2013,Round 2,2013-04-06,5564
Essendon,Patrick Ryder,2,10,9,75.0,0,0,1,2,0,83,2013,Round 2,2013-04-06,5564
Essendon,Tom Bellchambers,6,6,12,100.0,2,0,2,3,1,87,2013,Round 2,2013-04-06,5564
Essendon,Heath Hocking,5,5,8,72.7,0,2,1,0,0,83,2013,Round 2,2013-04-06,5564
Essendon,Alwyn Davey,5,5,8,72.7,0,1,1,0,0,79,2013,Round 2,2013-04-06,5564
Essendon,Jackson Merrett,3,6,6,66.7,0,0,2,1,0,84,2013,Round 2,2013-04-06,5564
Essendon,Nicholas Kommer,4,5,8,88.9,0,0,0,0,0,32,2013,Round 2,2013-04-06,5564
Melbourne,Nathan Jones,10,14,15,60.0,0,0,0,0,1,87,2013,Round 2,2013-04-06,5564
Melbourne,Jeremy Howe,8,15,18,78.3,2,0,0,2,5,88,2013,Round 2,2013-04-06,5564
Melbourne,James Frawley,7,11,18,85.7,3,0,0,4,0,100,2013,Round 2,2013-04-06,5564
Melbourne,Matt Jones,5,11,11,68.8,0,0,0,0,1,76,2013,Round 2,2013-04-06,5564
Melbourne,Colin Garland,10,4,10,71.4,1,0,0,7,1,94,2013,Round 2,2013-04-06,5564
Melbourne,Jack Viney,8,6,8,57.1,1,0,0,0,0,65,2013,Round 2,2013-04-06,5564
Melbourne,Jack Grimes,5,8,11,84.6,0,0,0,0,0,91,2013,Round 2,2013-04-06,5564
Melbourne,Dean Terlich,5,7,8,66.7,1,0,0,5,0,94,2013,Round 2,2013-04-06,5564
Melbourne,Jack Trengove,3,9,7,58.3,0,0,2,0,1,79,2013,Round 2,2013-04-06,5564
Melbourne,Tom Mcdonald,5,6,7,58.3,0,0,0,8,0,98,2013,Round 2,2013-04-06,5564
Melbourne,Aaron Davey,6,5,5,45.5,1,0,0,1,1,85,2013,Round 2,2013-04-06,5564
Melbourne,Shannon Byrnes,4,7,6,54.5,0,1,0,0,0,79,2013,Round 2,2013-04-06,5564
Melbourne,Jack Watts,2,8,9,81.8,0,0,1,2,0,60,2013,Round 2,2013-04-06,5564
Melbourne,Daniel Nicholson,4,6,7,70.0,0,0,0,3,0,80,2013,Round 2,2013-04-06,5564
Melbourne,Mitchell Clark,5,4,7,77.8,0,0,0,2,0,89,2013,Round 2,2013-04-06,5564
Melbourne,Mark Jamar,7,1,7,87.5,3,0,0,3,0,86,2013,Round 2,2013-04-06,5564
Melbourne,Colin Sylvia,0,7,3,42.9,0,0,1,1,0,86,2013,Round 2,2013-04-06,5564
Melbourne,James Sellar,2,5,7,100.0,0,0,0,0,0,87,2013,Round 2,2013-04-06,5564
Melbourne,Sam Blease,3,4,3,42.9,0,0,0,0,0,77,2013,Round 2,2013-04-06,5564
Melbourne,Thomas Gillies,2,5,3,42.9,0,0,0,10,0,97,2013,Round 2,2013-04-06,5564
Melbourne,David Rodan,3,3,4,66.7,0,0,0,0,1,29,2013,Round 2,2013-04-06,5564
Melbourne,Jimmy Toumpas,3,3,3,50.0,0,0,0,0,0,73,2013,Round 2,2013-04-06,5564
Geelong,Joel Selwood,15,10,15,57.7,0,1,0,2,0,87,2013,Round 2,2013-04-07,5565
Geelong,James Kelly,12,15,19,76.0,0,0,0,1,0,85,2013,Round 2,2013-04-07,5565
Geelong,Paul Chapman,13,11,16,69.6,1,2,0,3,0,89,2013,Round 2,2013-04-07,5565
Geelong,Joel Corey,12,10,15,68.2,0,0,0,1,0,89,2013,Round 2,2013-04-07,5565
Geelong,Corey Enright,6,15,16,72.7,1,0,0,4,3,88,2013,Round 2,2013-04-07,5565
Geelong,Steven Motlop,5,16,13,59.1,0,0,1,0,0,87,2013,Round 2,2013-04-07,5565
Geelong,James Bartel,9,9,17,89.5,0,2,0,1,0,97,2013,Round 2,2013-04-07,5565
Geelong,Allen Christensen,12,8,13,68.4,1,0,3,0,0,72,2013,Round 2,2013-04-07,5565
Geelong,Andrew Mackie,4,13,9,52.9,0,0,0,2,0,82,2013,Round 2,2013-04-07,5565
Geelong,Mitchell Duncan,5,13,9,52.9,2,1,2,0,0,82,2013,Round 2,2013-04-07,5565
Geelong,Mathew Stokes,6,10,14,87.5,0,2,0,0,0,31,2013,Round 2,2013-04-07,5565
Geelong,Tom Hawkins,9,7,11,68.8,1,0,3,0,0,89,2013,Round 2,2013-04-07,5565
Geelong,Travis Varcoe,6,11,11,73.3,0,1,1,1,0,82,2013,Round 2,2013-04-07,5565
Geelong,Taylor Hunt,5,10,13,86.7,0,1,0,2,0,91,2013,Round 2,2013-04-07,5565
Geelong,Josh Caddy,8,8,8,53.3,2,0,1,1,1,76,2013,Round 2,2013-04-07,5565
Geelong,James Podsiadly,7,6,8,61.5,2,0,1,1,0,94,2013,Round 2,2013-04-07,5565
Geelong,Mark Blicavs,4,9,10,83.3,0,0,1,1,1,70,2013,Round 2,2013-04-07,5565
Geelong,Tom Lonergan,3,8,8,72.7,0,0,0,5,0,94,2013,Round 2,2013-04-07,5565
Geelong,Billie Smedts,4,6,6,66.7,0,0,1,2,0,85,2013,Round 2,2013-04-07,5565
Geelong,Trent West,3,2,3,50.0,0,0,0,1,0,81,2013,Round 2,2013-04-07,5565
Geelong,Harry Taylor,1,4,4,80.0,0,0,0,6,0,94,2013,Round 2,2013-04-07,5565
Geelong,Mitchell Brown 1,5,1,4,80.0,0,0,0,4,0,54,2013,Round 2,2013-04-07,5565
North Melbourne,Andrew Swallow,17,14,23,79.3,0,1,0,2,2,81,2013,Round 2,2013-04-07,5565
North Melbourne,Ryan Bastinac,6,22,20,69.0,0,1,1,0,0,78,2013,Round 2,2013-04-07,5565
North Melbourne,Sam Gibson,6,20,20,76.9,0,0,0,2,0,81,2013,Round 2,2013-04-07,5565
North Melbourne,Jack Ziebell,15,5,12,52.2,0,1,0,1,0,76,2013,Round 2,2013-04-07,5565
North Melbourne,Liam Anthony,9,15,17,73.9,0,0,0,1,0,67,2013,Round 2,2013-04-07,5565
North Melbourne,Aaron Mullett,6,12,18,85.7,1,0,0,0,0,91,2013,Round 2,2013-04-07,5565
North Melbourne,Scott Thompson 1,11,8,15,78.9,1,0,0,7,2,98,2013,Round 2,2013-04-07,5565
North Melbourne,Daniel Wells,9,9,12,66.7,0,0,0,2,0,82,2013,Round 2,2013-04-07,5565
North Melbourne,Leigh Adams,9,10,10,55.6,0,2,2,1,0,78,2013,Round 2,2013-04-07,5565
North Melbourne,Nathan Grima,4,10,14,87.5,0,0,0,4,0,98,2013,Round 2,2013-04-07,5565
North Melbourne,Shaun Atley,5,11,12,75.0,2,1,1,1,0,92,2013,Round 2,2013-04-07,5565
North Melbourne,Michael Firrito,2,12,12,80.0,0,2,0,4,3,95,2013,Round 2,2013-04-07,5565
North Melbourne,Scott Mcmahon,4,10,14,93.3,0,1,0,5,0,89,2013,Round 2,2013-04-07,5565
North Melbourne,Drew Petrie,10,4,8,57.1,3,0,4,1,0,99,2013,Round 2,2013-04-07,5565
North Melbourne,Lindsay Thomas,9,5,7,58.3,1,0,1,2,0,82,2013,Round 2,2013-04-07,5565
North Melbourne,Ben Cunnington,7,5,7,58.3,0,0,0,0,0,63,2013,Round 2,2013-04-07,5565
North Melbourne,Jamie Macmillan,4,7,10,90.9,1,0,0,1,0,83,2013,Round 2,2013-04-07,5565
North Melbourne,Todd Goldstein,4,5,8,88.9,1,1,0,0,0,100,2013,Round 2,2013-04-07,5565
North Melbourne,Robert Tarrant,6,2,6,75.0,3,0,2,2,0,100,2013,Round 2,2013-04-07,5565
North Melbourne,Ben Jacobs,1,8,7,87.5,0,0,0,0,0,25,2013,Round 2,2013-04-07,5565
North Melbourne,Lachlan Hansen,2,5,6,85.7,0,0,0,0,0,92,2013,Round 2,2013-04-07,5565
North Melbourne,Kieran Harper,4,2,5,83.3,0,0,0,2,0,49,2013,Round 2,2013-04-07,5565
West Coast,Chris Masten,14,17,23,69.7,0,1,0,0,0,84,2013,Round 2,2013-04-07,5567
West Coast,Matthew Priddis,21,4,20,76.9,1,0,0,0,0,90,2013,Round 2,2013-04-07,5567
West Coast,Luke Shuey,13,13,21,80.8,0,2,0,1,0,80,2013,Round 2,2013-04-07,5567
West Coast,Scott Selwood,6,16,16,76.2,0,0,0,1,0,83,2013,Round 2,2013-04-07,5567
West Coast,Andrew Embley,8,13,13,65.0,0,2,0,0,0,79,2013,Round 2,2013-04-07,5567
West Coast,Sam Butler,9,9,16,84.2,1,1,0,4,0,86,2013,Round 2,2013-04-07,5567
West Coast,Bradley Sheppard,5,12,9,50.0,0,0,1,0,0,84,2013,Round 2,2013-04-07,5567
West Coast,Dean Cox,12,6,8,47.1,1,0,1,1,0,86,2013,Round 2,2013-04-07,5567
West Coast,Beau Waters,5,7,14,87.5,0,0,0,4,2,85,2013,Round 2,2013-04-07,5567
West Coast,Andrew Gaff,5,9,8,57.1,0,0,0,0,0,91,2013,Round 2,2013-04-07,5567
West Coast,Adam Selwood,7,5,10,83.3,0,0,0,2,0,84,2013,Round 2,2013-04-07,5567
West Coast,Josh Hill,5,6,9,75.0,1,1,1,1,7,86,2013,Round 2,2013-04-07,5567
West Coast,Joshua Kennedy,6,5,10,90.9,2,1,5,0,0,93,2013,Round 2,2013-04-07,5567
West Coast,Shannon Hurn,2,8,10,90.9,0,0,0,3,0,82,2013,Round 2,2013-04-07,5567
West Coast,Darren Glass,8,1,5,62.5,1,0,0,4,0,90,2013,Round 2,2013-04-07,5567
West Coast,Jamie Cripps,2,6,4,50.0,0,1,1,0,0,84,2013,Round 2,2013-04-07,5567
West Coast,Jack Darling,4,5,5,62.5,0,1,1,1,1,91,2013,Round 2,2013-04-07,5567
West Coast,Bradd Dalziell,3,4,6,85.7,1,0,0,0,0,42,2013,Round 2,2013-04-07,5567
West Coast,Mitchell Brown,4,2,5,83.3,1,0,0,6,0,86,2013,Round 2,2013-04-07,5567
West Coast,Callum Sinclair,0,6,3,50.0,0,0,1,1,0,80,2013,Round 2,2013-04-07,5567
West Coast,Will Schofield,1,5,3,75.0,0,0,0,6,1,89,2013,Round 2,2013-04-07,5567
West Coast,Ashton Hams,1,2,2,100.0,0,1,0,1,0,47,2013,Round 2,2013-04-07,5567
Hawthorn,Sam Mitchell,10,20,26,83.9,0,0,0,1,0,89,2013,Round 2,2013-04-07,5567
Hawthorn,Grant Birchall,3,28,26,83.9,0,0,0,3,4,79,2013,Round 2,2013-04-07,5567
Hawthorn,Luke Hodge,11,15,19,76.0,1,0,0,2,0,79,2013,Round 2,2013-04-07,5567
Hawthorn,Shaun Burgoyne,7,13,12,57.1,0,0,0,2,0,84,2013,Round 2,2013-04-07,5567
Hawthorn,Liam Shiels,9,10,12,60.0,0,0,1,0,0,86,2013,Round 2,2013-04-07,5567
Hawthorn,Jordan Lewis,8,10,11,61.1,0,2,0,2,0,86,2013,Round 2,2013-04-07,5567
Hawthorn,Ryan Schoenmakers,10,8,14,77.8,1,0,0,6,0,96,2013,Round 2,2013-04-07,5567
Hawthorn,Isaac Smith,7,10,15,83.3,0,1,1,1,0,85,2013,Round 2,2013-04-07,5567
Hawthorn,Jarryd Roughead,5,11,13,81.2,1,2,1,0,0,90,2013,Round 2,2013-04-07,5567
Hawthorn,Cyril Rioli,12,8,14,87.5,1,0,1,4,0,80,2013,Round 2,2013-04-07,5567
Hawthorn,Brent Guerra,4,9,12,80.0,0,0,0,5,1,87,2013,Round 2,2013-04-07,5567
Hawthorn,Brad Sewell,9,6,10,66.7,0,1,0,0,0,47,2013,Round 2,2013-04-07,5567
Hawthorn,Max Bailey,8,6,10,66.7,0,1,0,4,0,75,2013,Round 2,2013-04-07,5567
Hawthorn,Lance Franklin,11,3,11,78.6,2,0,1,1,0,86,2013,Round 2,2013-04-07,5567
Hawthorn,Luke Breust,6,8,10,71.4,1,1,4,1,1,89,2013,Round 2,2013-04-07,5567
Hawthorn,Joshua Gibson,6,6,12,92.3,0,0,0,5,0,97,2013,Round 2,2013-04-07,5567
Hawthorn,Bradley Hill,6,7,9,69.2,0,0,0,0,1,83,2013,Round 2,2013-04-07,5567
Hawthorn,David Hale,5,6,8,72.7,2,0,3,1,0,85,2013,Round 2,2013-04-07,5567
Hawthorn,Jed Anderson,7,4,7,70.0,0,0,0,0,0,82,2013,Round 2,2013-04-07,5567
Hawthorn,Paul Puopolo,5,3,7,77.8,0,1,0,0,0,87,2013,Round 2,2013-04-07,5567
Hawthorn,Benjamin Stratton,1,8,7,87.5,1,0,0,2,1,92,2013,Round 2,2013-04-07,5567
Hawthorn,Shane Savage,2,5,5,71.4,0,0,0,0,0,36,2013,Round 2,2013-04-07,5567
Collingwood,Dane Swan,7,17,14,53.8,0,0,1,2,2,85,2013,Round 2,2013-04-07,5566
Collingwood,Heath Shaw,7,17,14,56.0,0,0,0,4,4,80,2013,Round 2,2013-04-07,5566
Collingwood,Steele Sidebottom,11,17,15,60.0,0,1,0,3,0,81,2013,Round 2,2013-04-07,5566
Collingwood,Quinten Lynch,13,11,18,75.0,0,0,0,4,0,94,2013,Round 2,2013-04-07,5566
Collingwood,Scott Pendlebury,12,10,16,69.6,0,1,0,0,0,81,2013,Round 2,2013-04-07,5566
Collingwood,Sam Dwyer,14,9,14,60.9,0,2,2,0,4,86,2013,Round 2,2013-04-07,5566
Collingwood,Heritier O Brien,10,12,17,77.3,0,2,0,1,0,86,2013,Round 2,2013-04-07,5566
Collingwood,Martin Clarke,8,13,19,86.4,0,1,0,1,2,80,2013,Round 2,2013-04-07,5566
Collingwood,Jarryd Blair,12,7,14,70.0,0,0,1,0,1,80,2013,Round 2,2013-04-07,5566
Collingwood,Jamie Elliott 1,6,12,14,70.0,1,2,5,1,2,91,2013,Round 2,2013-04-07,5566
Collingwood,Ben Johnson,4,9,12,75.0,0,0,0,5,0,87,2013,Round 2,2013-04-07,5566
Collingwood,Jordan Russell,4,6,14,93.3,0,0,0,2,0,91,2013,Round 2,2013-04-07,5566
Collingwood,Nick Maxwell,4,10,9,64.3,0,1,0,8,1,90,2013,Round 2,2013-04-07,5566
Collingwood,Travis Cloke,7,8,7,50.0,0,2,1,1,0,97,2013,Round 2,2013-04-07,5566
Collingwood,Ben Sinclair,5,8,9,64.3,1,0,1,0,1,78,2013,Round 2,2013-04-07,5566
Collingwood,Ben Reid,10,4,12,92.3,2,0,0,6,0,95,2013,Round 2,2013-04-07,5566
Collingwood,Tyson Goldsack,9,3,8,61.5,0,0,0,2,0,92,2013,Round 2,2013-04-07,5566
Collingwood,Brent Macaffer,2,10,9,81.8,0,0,1,2,0,82,2013,Round 2,2013-04-07,5566
Collingwood,Paul Seedsman,4,5,4,50.0,0,0,0,1,0,50,2013,Round 2,2013-04-07,5566
Collingwood,Alan Toovey,3,4,6,100.0,1,1,0,2,0,87,2013,Round 2,2013-04-07,5566
Collingwood,Nathan Brown,1,2,3,100.0,0,0,0,12,0,99,2013,Round 2,2013-04-07,5566
Collingwood,Darren Jolly,1,1,2,100.0,0,0,0,0,0,5,2013,Round 2,2013-04-07,5566
Carlton,Marc Murphy,17,8,14,53.8,0,0,0,0,2,83,2013,Round 2,2013-04-07,5566
Carlton,Chris Judd,16,8,12,48.0,0,0,0,1,0,81,2013,Round 2,2013-04-07,5566
Carlton,Bryce Gibbs,7,13,15,75.0,1,1,0,1,1,82,2013,Round 2,2013-04-07,5566
Carlton,Jeff Gartlett,7,13,16,80.0,0,3,1,1,4,86,2013,Round 2,2013-04-07,5566
Carlton,Mitch Robinson,10,7,11,61.1,2,1,0,2,1,84,2013,Round 2,2013-04-07,5566
Carlton,Kane Lucas,8,12,15,83.3,1,0,1,2,0,85,2013,Round 2,2013-04-07,5566
Carlton,Kade Simpson,5,13,14,82.4,0,0,1,1,2,89,2013,Round 2,2013-04-07,5566
Carlton,Andrew Carrazzo,9,8,11,64.7,0,1,0,1,0,82,2013,Round 2,2013-04-07,5566
Carlton,Christopher Yarran,9,6,11,68.8,2,0,3,2,1,84,2013,Round 2,2013-04-07,5566
Carlton,Tom Bell,12,6,9,56.2,0,0,0,5,0,70,2013,Round 2,2013-04-07,5566
Carlton,Matthew Kreuzer,5,6,12,92.3,0,1,0,7,0,89,2013,Round 2,2013-04-07,5566
Carlton,Lachlan Henderson,6,5,7,58.3,1,1,1,4,0,86,2013,Round 2,2013-04-07,5566
Carlton,Sam Rowe,4,7,8,72.7,0,0,1,4,0,81,2013,Round 2,2013-04-07,5566
Carlton,Michael Jamison,4,6,9,81.8,1,0,0,10,0,95,2013,Round 2,2013-04-07,5566
Carlton,Dennis Armfield,6,4,5,45.5,0,1,0,1,0,94,2013,Round 2,2013-04-07,5566
Carlton,Andrew Walker,5,4,6,60.0,0,0,2,3,0,90,2013,Round 2,2013-04-07,5566
Carlton,Brock Mclean,3,5,6,66.7,0,0,0,1,0,17,2013,Round 2,2013-04-07,5566
Carlton,Marcus Davies,3,4,5,62.5,0,0,0,4,0,88,2013,Round 2,2013-04-07,5566
Carlton,Zach Tuohy,4,3,6,75.0,0,0,0,4,1,92,2013,Round 2,2013-04-07,5566
Carlton,Levi Casboult,4,2,4,66.7,3,0,0,1,0,89,2013,Round 2,2013-04-07,5566
Carlton,Jeremy Laidler,1,2,3,75.0,0,0,0,5,0,67,2013,Round 2,2013-04-07,5566
Carlton,Joshua Bootsma,1,2,2,66.7,0,0,0,2,0,87,2013,Round 2,2013-04-07,5566
Fremantle,Nathan Fyfe,14,13,16,59.3,1,1,2,2,0,84,2013,Round 3,2013-04-12,5568
Fremantle,Michael Barlow,12,11,15,68.2,0,0,0,3,0,76,2013,Round 3,2013-04-12,5568
Fremantle,Danyle Pearce,12,9,9,42.9,1,1,1,0,0,76,2013,Round 3,2013-04-12,5568
Fremantle,Clancee Pearce,8,12,16,80.0,0,0,0,4,0,100,2013,Round 3,2013-04-12,5568
Fremantle,David Mundy,13,6,11,57.9,0,0,0,2,0,81,2013,Round 3,2013-04-12,5568
Fremantle,Michael Johnson,8,9,14,77.8,0,0,0,5,0,100,2013,Round 3,2013-04-12,5568
Fremantle,Paul Duffield,5,9,12,70.6,0,0,1,4,0,100,2013,Round 3,2013-04-12,5568
Fremantle,Hayden Ballantyne,10,7,9,52.9,1,2,2,2,0,79,2013,Round 3,2013-04-12,5568
Fremantle,Christopher Mayne,9,7,11,68.8,1,0,2,0,0,82,2013,Round 3,2013-04-12,5568
Fremantle,Matthew Deboer,10,6,8,50.0,1,0,0,1,0,83,2013,Round 3,2013-04-12,5568
Fremantle,Stephen Hill,12,3,10,66.7,0,0,0,1,0,81,2013,Round 3,2013-04-12,5568
Fremantle,Michael Walters,9,5,6,40.0,1,1,3,2,0,82,2013,Round 3,2013-04-12,5568
Fremantle,Lee Spurr,9,6,9,60.0,1,0,0,3,0,100,2013,Round 3,2013-04-12,5568
Fremantle,Jonathon Griffin,8,5,2,14.3,0,0,0,6,0,84,2013,Round 3,2013-04-12,5568
Fremantle,Tendai Mzungu,5,6,9,69.2,1,0,0,1,0,86,2013,Round 3,2013-04-12,5568
Fremantle,Cameron Sutcliffe,9,4,7,53.8,0,0,0,0,0,76,2013,Round 3,2013-04-12,5568
Fremantle,Matthew Pavlich,4,6,6,60.0,0,1,0,0,0,78,2013,Round 3,2013-04-12,5568
Fremantle,Nicholas Suban,5,6,5,50.0,0,1,0,1,0,83,2013,Round 3,2013-04-12,5568
Fremantle,Kepler Bradley,4,4,4,44.4,0,0,0,2,0,78,2013,Round 3,2013-04-12,5568
Fremantle,Ryan Crowley,4,1,2,33.3,0,0,0,0,0,86,2013,Round 3,2013-04-12,5568
Fremantle,Zac Dawson,3,2,3,60.0,0,0,0,7,0,100,2013,Round 3,2013-04-12,5568
Fremantle,Luke Mcpharlin,0,0,0,0.0,0,0,0,0,0,5,2013,Round 3,2013-04-12,5568
Essendon,Brendon Goddard,13,12,16,61.5,0,0,0,0,1,89,2013,Round 3,2013-04-12,5568
Essendon,Michael Hibberd,9,13,15,60.0,0,0,0,6,3,93,2013,Round 3,2013-04-12,5568
Essendon,Brent Stanton,12,13,13,59.1,0,0,0,3,0,88,2013,Round 3,2013-04-12,5568
Essendon,Jobe Watson,11,7,7,35.0,0,1,0,0,0,85,2013,Round 3,2013-04-12,5568
Essendon,Cale Hooker,9,9,13,65.0,0,0,0,5,0,93,2013,Round 3,2013-04-12,5568
Essendon,David Zaharakis,11,9,11,55.0,0,0,0,2,0,85,2013,Round 3,2013-04-12,5568
Essendon,Jake Carlisle,11,7,12,66.7,3,0,0,13,0,95,2013,Round 3,2013-04-12,5568
Essendon,Jake Melksham,5,10,8,47.1,0,0,0,1,0,83,2013,Round 3,2013-04-12,5568
Essendon,Courtenay Dempsey,9,7,6,37.5,1,0,0,2,0,91,2013,Round 3,2013-04-12,5568
Essendon,Michael Hurley,5,12,9,56.2,0,1,3,3,0,92,2013,Round 3,2013-04-12,5568
Essendon,Ben Howlett,6,6,10,62.5,0,0,0,0,0,81,2013,Round 3,2013-04-12,5568
Essendon,Nicholas Kommer,6,10,12,75.0,0,1,1,2,2,81,2013,Round 3,2013-04-12,5568
Essendon,David Myers,10,5,8,53.3,0,1,0,0,2,81,2013,Round 3,2013-04-12,5568
Essendon,Dyson Heppell,8,7,7,46.7,0,0,0,2,1,87,2013,Round 3,2013-04-12,5568
Essendon,Heath Hocking,6,8,9,64.3,0,0,0,1,0,79,2013,Round 3,2013-04-12,5568
Essendon,Patrick Ryder,12,1,8,61.5,2,0,0,1,0,86,2013,Round 3,2013-04-12,5568
Essendon,Stewart Crameri,7,6,5,41.7,1,0,1,2,0,79,2013,Round 3,2013-04-12,5568
Essendon,Travis Colyer,6,3,5,45.5,0,0,0,0,0,38,2013,Round 3,2013-04-12,5568
Essendon,Alwyn Davey,7,3,4,40.0,0,1,0,0,0,82,2013,Round 3,2013-04-12,5568
Essendon,Elliott Kavanagh,8,2,8,80.0,0,1,0,0,0,71,2013,Round 3,2013-04-12,5568
Essendon,Dustin Fletcher,5,2,4,50.0,0,0,0,4,0,56,2013,Round 3,2013-04-12,5568
Essendon,Tom Bellchambers,6,1,5,71.4,2,0,1,2,0,85,2013,Round 3,2013-04-12,5568
North Melbourne,Andrew Swallow,20,7,10,35.7,0,0,0,1,0,77,2013,Round 3,2013-04-13,5569
North Melbourne,Aaron Mullett,10,15,18,69.2,0,1,0,0,2,89,2013,Round 3,2013-04-13,5569
North Melbourne,Daniel Wells,10,16,18,75.0,0,2,0,3,0,83,2013,Round 3,2013-04-13,5569
North Melbourne,Ben Cunnington,16,7,15,65.2,1,1,2,0,0,78,2013,Round 3,2013-04-13,5569
North Melbourne,Sam Gibson,3,18,14,66.7,0,0,0,0,0,75,2013,Round 3,2013-04-13,5569
North Melbourne,Michael Firrito,3,16,15,78.9,1,0,0,2,1,92,2013,Round 3,2013-04-13,5569
North Melbourne,Scott Thompson 1,7,10,15,78.9,4,1,0,2,0,93,2013,Round 3,2013-04-13,5569
North Melbourne,Jamie Macmillan,4,15,19,100.0,1,0,0,1,0,85,2013,Round 3,2013-04-13,5569
North Melbourne,Scott Mcmahon,11,6,13,76.5,3,1,0,8,0,91,2013,Round 3,2013-04-13,5569
North Melbourne,Ryan Bastinac,9,8,10,62.5,0,0,0,1,0,80,2013,Round 3,2013-04-13,5569
North Melbourne,Leigh Adams,1,14,11,73.3,0,1,0,0,0,77,2013,Round 3,2013-04-13,5569
North Melbourne,Nathan Grima,6,10,11,73.3,1,0,0,11,0,90,2013,Round 3,2013-04-13,5569
North Melbourne,Jack Ziebell,10,4,9,60.0,1,0,0,2,0,75,2013,Round 3,2013-04-13,5569
North Melbourne,Shaun Atley,5,10,13,86.7,0,0,0,1,1,82,2013,Round 3,2013-04-13,5569
