Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Port Adelaide,Paul Stewart,7,11,11,61.1,0,0,0,0,0,77,2011,Round 6,2011-04-30,5187
Port Adelaide,Dean Brogan,12,3,11,73.3,0,1,0,1,0,71,2011,Round 6,2011-04-30,5187
Port Adelaide,Matt Thomas,3,13,12,80.0,0,0,0,2,0,79,2011,Round 6,2011-04-30,5187
Port Adelaide,Matthew Broadbent,9,5,11,73.3,1,0,0,1,0,78,2011,Round 6,2011-04-30,5187
Port Adelaide,Jasper Mcmillan Pittard,4,5,13,86.7,1,0,0,5,2,87,2011,Round 6,2011-04-30,5187
Port Adelaide,Cameron Hitchcock,7,9,10,66.7,0,0,0,3,0,93,2011,Round 6,2011-04-30,5187
Port Adelaide,Troy Chaplin,4,10,10,71.4,1,0,0,5,0,100,2011,Round 6,2011-04-30,5187
Port Adelaide,Chad Cornes,7,8,13,100.0,4,0,0,2,0,91,2011,Round 6,2011-04-30,5187
Port Adelaide,Tom Logan,3,9,9,75.0,0,0,0,0,0,85,2011,Round 6,2011-04-30,5187
Port Adelaide,Cameron O Shea,4,9,4,33.3,0,0,0,0,0,73,2011,Round 6,2011-04-30,5187
Port Adelaide,Daniel Motlop,5,5,7,70.0,2,0,4,2,1,93,2011,Round 6,2011-04-30,5187
Port Adelaide,Brett Ebert,5,6,7,70.0,1,1,2,2,0,94,2011,Round 6,2011-04-30,5187
Port Adelaide,Michael Pettigrew,1,8,7,70.0,0,0,0,5,1,91,2011,Round 6,2011-04-30,5187
Port Adelaide,Jackson Trengove,6,4,8,80.0,0,0,0,5,0,79,2011,Round 6,2011-04-30,5187
Port Adelaide,Jacob Surjan,4,5,6,66.7,0,1,1,0,0,55,2011,Round 6,2011-04-30,5187
Port Adelaide,Alipate Carlile,5,4,9,100.0,1,0,0,10,0,97,2011,Round 6,2011-04-30,5187
Port Adelaide,Mitchell Banner,1,2,1,33.3,0,0,0,0,0,39,2011,Round 6,2011-04-30,5187
Adelaide,Scott Thompson,15,12,15,55.6,0,1,1,2,0,90,2011,Round 6,2011-04-30,5189
Adelaide,Nathan Van Berlo,6,16,11,47.8,0,0,0,0,0,83,2011,Round 6,2011-04-30,5189
Adelaide,Graham Johncock,2,16,18,81.8,0,0,0,3,1,93,2011,Round 6,2011-04-30,5189
Adelaide,Richard Tambling,5,15,19,90.5,1,0,0,4,0,90,2011,Round 6,2011-04-30,5189
Adelaide,Richard Douglas,11,12,15,71.4,0,0,1,3,1,79,2011,Round 6,2011-04-30,5189
Adelaide,Ben Rutten,4,16,16,80.0,0,0,0,7,1,100,2011,Round 6,2011-04-30,5189
Adelaide,Luke Thompson,8,13,19,95.0,1,1,0,6,2,95,2011,Round 6,2011-04-30,5189
Adelaide,Matthew Jaensch,3,18,19,95.0,0,0,0,3,1,94,2011,Round 6,2011-04-30,5189
Adelaide,Michael Doughty,5,13,16,84.2,0,0,0,4,0,90,2011,Round 6,2011-04-30,5189
Adelaide,Brodie Smith,8,10,7,38.9,1,0,0,1,1,76,2011,Round 6,2011-04-30,5189
Adelaide,Brad Symes,12,5,15,88.2,1,1,0,2,0,58,2011,Round 6,2011-04-30,5189
Adelaide,Patrick Dangerfield,11,5,9,56.2,1,2,1,3,0,79,2011,Round 6,2011-04-30,5189
Adelaide,Chris Knights,8,8,9,60.0,1,1,1,2,0,83,2011,Round 6,2011-04-30,5189
Adelaide,Matthew Wright,8,5,10,71.4,1,2,0,1,0,87,2011,Round 6,2011-04-30,5189
Adelaide,Sam Jacobs,5,8,10,76.9,1,0,0,9,0,81,2011,Round 6,2011-04-30,5189
Adelaide,Kurt Tippett,7,6,7,63.6,2,0,6,2,0,96,2011,Round 6,2011-04-30,5189
Adelaide,Brent Reilly,4,7,5,50.0,1,0,0,1,0,90,2011,Round 6,2011-04-30,5189
Adelaide,Ricky Henderson,3,4,8,100.0,0,0,0,0,0,72,2011,Round 6,2011-04-30,5189
Adelaide,Taylor Walker,4,4,5,71.4,0,0,0,1,0,90,2011,Round 6,2011-04-30,5189
Adelaide,Brodie Martin,1,7,7,100.0,0,0,0,0,0,78,2011,Round 6,2011-04-30,5189
Adelaide,Shaun Mckernan,5,3,4,57.1,0,1,0,3,0,71,2011,Round 6,2011-04-30,5189
Adelaide,Phil Davis,1,1,1,50.0,0,0,0,1,0,25,2011,Round 6,2011-04-30,5189
St Kilda,Nick Dal Santo,12,15,22,75.9,0,1,1,0,0,90,2011,Round 6,2011-04-30,5189
St Kilda,David Armitage,17,11,19,73.1,0,0,1,3,0,81,2011,Round 6,2011-04-30,5189
St Kilda,Clinton Jones,7,15,13,59.1,0,0,0,0,1,88,2011,Round 6,2011-04-30,5189
St Kilda,Brendon Goddard,8,12,12,57.1,0,1,0,2,0,94,2011,Round 6,2011-04-30,5189
St Kilda,Andrew Mcqualter,9,12,16,76.2,0,2,0,3,0,80,2011,Round 6,2011-04-30,5189
St Kilda,James Gwilt,5,12,16,88.9,0,0,0,2,0,97,2011,Round 6,2011-04-30,5189
St Kilda,Leigh Montagna,7,9,12,70.6,1,0,0,1,0,88,2011,Round 6,2011-04-30,5189
St Kilda,Jack Steven,7,10,10,58.8,0,0,1,3,0,84,2011,Round 6,2011-04-30,5189
St Kilda,Steven Baker,7,10,11,68.8,1,0,0,5,0,98,2011,Round 6,2011-04-30,5189
St Kilda,Sam Fisher,3,12,13,81.2,0,0,0,4,0,96,2011,Round 6,2011-04-30,5189
St Kilda,Stephen Milne,7,9,11,73.3,0,0,1,1,0,93,2011,Round 6,2011-04-30,5189
St Kilda,Jason Gram,4,12,10,66.7,0,0,0,3,0,93,2011,Round 6,2011-04-30,5189
St Kilda,Adam Schneider,6,8,7,50.0,1,0,1,5,0,80,2011,Round 6,2011-04-30,5189
St Kilda,Nick Riewoldt,5,8,7,53.8,0,0,1,2,0,69,2011,Round 6,2011-04-30,5189
St Kilda,Sean Dempster,4,8,10,83.3,0,0,0,8,0,92,2011,Round 6,2011-04-30,5189
St Kilda,Sam Gilbert,2,10,6,50.0,0,0,2,5,0,95,2011,Round 6,2011-04-30,5189
St Kilda,Ben Mcevoy,8,4,6,50.0,1,0,0,7,0,76,2011,Round 6,2011-04-30,5189
St Kilda,Zac Dawson,4,5,6,60.0,0,0,0,4,0,97,2011,Round 6,2011-04-30,5189
St Kilda,Jason Blake,2,5,5,71.4,1,0,1,2,0,73,2011,Round 6,2011-04-30,5189
St Kilda,Alistair Smith,4,3,5,71.4,0,1,0,1,0,57,2011,Round 6,2011-04-30,5189
St Kilda,Jamie Cripps,2,2,3,75.0,1,0,2,1,0,45,2011,Round 6,2011-04-30,5189
St Kilda,Will Johnson,1,2,3,100.0,0,0,0,1,0,36,2011,Round 6,2011-04-30,5189
Richmond,Nathan Foley,16,24,33,82.5,1,3,0,1,2,73,2011,Round 6,2011-04-30,5188
Richmond,Dustin Martin,13,23,23,65.7,1,4,0,0,4,85,2011,Round 6,2011-04-30,5188
Richmond,Bachar Houli,9,21,25,83.3,0,0,0,5,0,83,2011,Round 6,2011-04-30,5188
Richmond,Brett Deledio,8,17,20,76.9,1,0,0,7,3,88,2011,Round 6,2011-04-30,5188
Richmond,Robin Nahas,9,17,21,80.8,1,1,2,2,2,83,2011,Round 6,2011-04-30,5188
Richmond,Shaun Grigg,8,18,14,56.0,0,0,0,1,0,84,2011,Round 6,2011-04-30,5188
Richmond,Trent Cotchin,14,12,18,72.0,0,0,0,0,1,84,2011,Round 6,2011-04-30,5188
Richmond,Shane Edwards,7,15,20,87.0,1,0,0,2,1,84,2011,Round 6,2011-04-30,5188
Richmond,Reece Conca,5,17,17,77.3,0,0,0,0,2,69,2011,Round 6,2011-04-30,5188
Richmond,Alex Rance,5,16,18,90.0,0,0,0,8,1,100,2011,Round 6,2011-04-30,5188
Richmond,Matthew White,7,11,12,70.6,0,0,0,1,0,87,2011,Round 6,2011-04-30,5188
Richmond,Dylan Grimes,4,12,13,86.7,0,0,0,15,0,93,2011,Round 6,2011-04-30,5188
Richmond,Brad Miller,4,10,9,64.3,1,2,1,0,0,97,2011,Round 6,2011-04-30,5188
Richmond,Chris Newman,5,9,11,78.6,0,0,0,5,0,76,2011,Round 6,2011-04-30,5188
Richmond,Luke Mcguane,4,11,13,92.9,0,0,0,6,0,100,2011,Round 6,2011-04-30,5188
Richmond,Angus Graham,7,8,13,92.9,0,0,0,2,0,83,2011,Round 6,2011-04-30,5188
Richmond,Jack Riewoldt,8,5,10,76.9,4,1,4,2,0,100,2011,Round 6,2011-04-30,5188
Richmond,Ben Nason,9,5,10,83.3,0,0,1,1,0,58,2011,Round 6,2011-04-30,5188
Richmond,Tyrone Vickery,9,2,6,60.0,2,0,2,4,0,89,2011,Round 6,2011-04-30,5188
Richmond,Jake King,6,4,7,77.8,1,0,1,1,2,95,2011,Round 6,2011-04-30,5188
Richmond,Jake Batchelor,2,7,6,66.7,0,0,0,3,0,69,2011,Round 6,2011-04-30,5188
Richmond,Shane Tuck,4,3,7,100.0,0,0,0,2,0,21,2011,Round 6,2011-04-30,5188
Brisbane Lions,Simon Black,15,20,23,67.6,0,0,0,1,1,82,2011,Round 6,2011-04-30,5188
Brisbane Lions,Jack Redden,10,17,23,82.1,0,0,1,1,0,80,2011,Round 6,2011-04-30,5188
Brisbane Lions,Tom Rockliff,12,16,20,71.4,0,1,0,0,2,81,2011,Round 6,2011-04-30,5188
Brisbane Lions,Jed Adcock,11,11,18,81.8,1,0,1,2,0,88,2011,Round 6,2011-04-30,5188
Brisbane Lions,Pearce Hanley,6,12,15,78.9,0,0,0,3,3,89,2011,Round 6,2011-04-30,5188
Brisbane Lions,Jesse O Brien,4,15,13,72.2,1,2,0,1,0,87,2011,Round 6,2011-04-30,5188
Brisbane Lions,James Polkinghorne,5,12,11,64.7,1,1,0,0,0,89,2011,Round 6,2011-04-30,5188
Brisbane Lions,Daniel Rich,5,12,16,94.1,0,2,0,1,0,79,2011,Round 6,2011-04-30,5188
Brisbane Lions,Luke Power,7,10,13,81.2,0,0,1,2,0,88,2011,Round 6,2011-04-30,5188
Brisbane Lions,Ashley Mcgrath,5,9,11,78.6,0,0,0,3,2,91,2011,Round 6,2011-04-30,5188
Brisbane Lions,Andrew Raines,5,9,10,71.4,0,0,0,2,0,88,2011,Round 6,2011-04-30,5188
Brisbane Lions,Broc Mccauley,3,11,10,71.4,0,1,2,4,0,71,2011,Round 6,2011-04-30,5188
Brisbane Lions,Cheynee Stiller,6,8,9,69.2,0,0,0,6,1,76,2011,Round 6,2011-04-30,5188
Brisbane Lions,Tom Collier,2,9,10,83.3,0,0,0,5,0,94,2011,Round 6,2011-04-30,5188
Brisbane Lions,Claye Beams,5,6,9,75.0,0,0,1,0,0,68,2011,Round 6,2011-04-30,5188
Brisbane Lions,Mitchell Clark,3,8,8,72.7,0,0,0,4,0,98,2011,Round 6,2011-04-30,5188
Brisbane Lions,Joel Patfull,2,10,10,90.9,0,2,1,5,0,97,2011,Round 6,2011-04-30,5188
Brisbane Lions,Todd Banfield,9,3,4,36.4,0,0,1,0,0,77,2011,Round 6,2011-04-30,5188
Brisbane Lions,Matthew Leuenberger,4,6,8,80.0,0,2,0,3,0,82,2011,Round 6,2011-04-30,5188
Brisbane Lions,Matthew Maguire,2,7,7,77.8,0,0,0,5,0,64,2011,Round 6,2011-04-30,5188
Brisbane Lions,Daniel Merrett,7,1,7,100.0,0,0,0,19,0,100,2011,Round 6,2011-04-30,5188
Brisbane Lions,Jared Polec,3,4,3,42.9,0,0,0,0,0,31,2011,Round 6,2011-04-30,5188
Essendon,Jobe Watson,20,19,23,65.7,1,0,2,5,1,80,2011,Round 6,2011-05-01,5190
Essendon,Brent Stanton,12,22,21,63.6,0,3,1,1,2,76,2011,Round 6,2011-05-01,5190
Essendon,Cale Hooker,10,20,26,86.7,0,2,0,4,2,96,2011,Round 6,2011-05-01,5190
Essendon,Ben Howlett,13,17,23,79.3,0,3,1,1,0,77,2011,Round 6,2011-05-01,5190
Essendon,Samuel Lonergan,10,16,20,76.9,1,1,1,0,0,80,2011,Round 6,2011-05-01,5190
Essendon,Nathan Lovett Murray,11,15,21,84.0,3,0,0,7,0,93,2011,Round 6,2011-05-01,5190
Essendon,Leroy Jetta,10,14,19,79.2,0,3,0,1,1,86,2011,Round 6,2011-05-01,5190
Essendon,Dyson Heppell,4,20,19,79.2,0,0,0,5,1,78,2011,Round 6,2011-05-01,5190
Essendon,Angus Monfries,11,15,20,87.0,0,1,2,3,1,84,2011,Round 6,2011-05-01,5190
Essendon,Mark Mcveigh,2,19,16,76.2,0,1,0,1,0,80,2011,Round 6,2011-05-01,5190
Essendon,Kyle Reimers,8,10,14,70.0,2,0,4,1,0,91,2011,Round 6,2011-05-01,5190
Essendon,Kyle Hardingham,8,14,18,90.0,2,0,1,7,0,92,2011,Round 6,2011-05-01,5190
Essendon,David Hille,3,15,10,55.6,2,0,1,0,0,77,2011,Round 6,2011-05-01,5190
Essendon,Tom Bellchambers,10,8,11,61.1,1,0,4,2,0,83,2011,Round 6,2011-05-01,5190
Essendon,Stewart Crameri,10,11,13,72.2,2,1,4,2,0,94,2011,Round 6,2011-05-01,5190
Essendon,Heath Hocking,4,13,14,82.4,1,1,0,2,1,58,2011,Round 6,2011-05-01,5190
Essendon,Michael Hurley,10,10,16,94.1,1,0,0,11,0,96,2011,Round 6,2011-05-01,5190
Essendon,David Zaharakis,8,8,14,82.4,2,1,2,0,3,85,2011,Round 6,2011-05-01,5190
Essendon,Michael Hibberd,7,9,12,75.0,4,0,0,3,1,90,2011,Round 6,2011-05-01,5190
Essendon,Patrick Ryder,5,7,12,85.7,1,2,2,2,1,90,2011,Round 6,2011-05-01,5190
Essendon,Henry Slattery,3,5,6,85.7,0,0,0,1,0,92,2011,Round 6,2011-05-01,5190
Essendon,Jake Melksham,1,4,5,100.0,0,0,0,0,0,23,2011,Round 6,2011-05-01,5190
Gold Coast,Gary Jnr Ablett,14,17,19,63.3,0,0,0,3,0,90,2011,Round 6,2011-05-01,5190
Gold Coast,Jared Brennan,7,16,18,78.3,3,0,0,4,1,82,2011,Round 6,2011-05-01,5190
Gold Coast,Jarrod Harbrow,6,14,19,82.6,0,0,0,4,2,93,2011,Round 6,2011-05-01,5190
Gold Coast,Michael Rischitelli,6,13,14,73.7,0,0,1,1,0,77,2011,Round 6,2011-05-01,5190
Gold Coast,David Swallow,11,8,14,73.7,0,1,0,3,1,72,2011,Round 6,2011-05-01,5190
Gold Coast,Harley Bennell,7,10,14,73.7,0,0,0,3,0,88,2011,Round 6,2011-05-01,5190
Gold Coast,Danny Stanley,9,9,16,88.9,2,1,0,1,1,85,2011,Round 6,2011-05-01,5190
Gold Coast,Daniel Harris,11,8,11,64.7,0,1,0,5,0,81,2011,Round 6,2011-05-01,5190
Gold Coast,Trent Mckenzie,5,12,13,76.5,0,0,0,4,0,73,2011,Round 6,2011-05-01,5190
Gold Coast,Steven May,6,9,12,75.0,0,0,0,7,1,90,2011,Round 6,2011-05-01,5190
Gold Coast,Sam Iles,5,11,9,60.0,0,0,0,1,0,92,2011,Round 6,2011-05-01,5190
Gold Coast,Josh Toy,10,6,12,85.7,0,0,0,2,0,90,2011,Round 6,2011-05-01,5190
Gold Coast,Sebastian Tape,4,9,11,84.6,0,0,0,1,0,63,2011,Round 6,2011-05-01,5190
Gold Coast,Luke Russell,4,7,6,54.5,0,1,1,0,0,92,2011,Round 6,2011-05-01,5190
Gold Coast,Matt Shaw,5,6,10,90.9,0,1,0,0,0,71,2011,Round 6,2011-05-01,5190
Gold Coast,Jack Hutchins,6,5,9,81.8,0,0,0,8,0,93,2011,Round 6,2011-05-01,5190
Gold Coast,Zac Smith,5,3,9,100.0,1,0,0,2,0,93,2011,Round 6,2011-05-01,5190
Gold Coast,Josh Fraser,2,6,7,87.5,0,0,0,2,0,91,2011,Round 6,2011-05-01,5190
Gold Coast,Brandon Matera,2,5,4,57.1,0,0,1,2,0,98,2011,Round 6,2011-05-01,5190
Gold Coast,Liam Patrick,1,6,6,85.7,0,0,0,1,1,31,2011,Round 6,2011-05-01,5190
Gold Coast,Karmichael Hunt,2,5,4,66.7,0,0,0,6,0,90,2011,Round 6,2011-05-01,5190
Gold Coast,Charlie Dixon,3,0,2,66.7,0,0,0,2,0,66,2011,Round 6,2011-05-01,5190
Collingwood,Heath Shaw,7,21,23,74.2,0,0,0,5,2,100,2011,Round 6,2011-05-01,5191
Collingwood,Dane Swan,12,14,18,64.3,0,1,1,0,0,90,2011,Round 6,2011-05-01,5191
Collingwood,Steele Sidebottom,14,15,20,71.4,1,0,3,4,0,88,2011,Round 6,2011-05-01,5191
Collingwood,Andrew Krakouer,16,7,18,69.2,1,0,0,1,0,83,2011,Round 6,2011-05-01,5191
Collingwood,Sharrod Wellingham,8,16,18,69.2,0,0,1,1,0,74,2011,Round 6,2011-05-01,5191
Collingwood,Scott Pendlebury,11,12,18,72.0,0,1,1,0,0,73,2011,Round 6,2011-05-01,5191
Collingwood,Dale Thomas,9,13,18,75.0,0,2,1,4,0,82,2011,Round 6,2011-05-01,5191
Collingwood,Luke Ball,12,9,12,60.0,0,0,1,2,0,72,2011,Round 6,2011-05-01,5191
Collingwood,Alan Didak,5,14,11,55.0,0,2,0,1,0,76,2011,Round 6,2011-05-01,5191
Collingwood,Jarryd Blair,6,11,14,73.7,0,0,0,0,0,86,2011,Round 6,2011-05-01,5191
Collingwood,Ben Reid,8,11,11,61.1,0,0,0,9,0,100,2011,Round 6,2011-05-01,5191
Collingwood,Leigh Brown,8,5,12,80.0,2,1,1,0,0,79,2011,Round 6,2011-05-01,5191
Collingwood,Cameron Wood,9,6,10,66.7,1,0,0,1,0,77,2011,Round 6,2011-05-01,5191
Collingwood,Leon Davis,5,6,12,92.3,0,2,0,4,0,93,2011,Round 6,2011-05-01,5191
Collingwood,Simon Buckley,2,11,10,76.9,0,1,0,1,0,66,2011,Round 6,2011-05-01,5191
Collingwood,Brad Dick,6,7,7,53.8,0,1,0,3,0,76,2011,Round 6,2011-05-01,5191
Collingwood,Nick Maxwell,7,5,10,83.3,0,0,0,8,0,87,2011,Round 6,2011-05-01,5191
Collingwood,Travis Cloke,5,6,5,45.5,2,0,1,3,0,93,2011,Round 6,2011-05-01,5191
Collingwood,Chris Dawes,6,6,4,36.4,1,0,2,5,0,95,2011,Round 6,2011-05-01,5191
Collingwood,Heritier O Brien,7,3,10,100.0,0,0,0,5,0,91,2011,Round 6,2011-05-01,5191
Collingwood,Alan Toovey,4,4,5,71.4,0,0,0,3,0,100,2011,Round 6,2011-05-01,5191
Collingwood,Ben Johnson,1,4,4,80.0,0,0,0,1,0,18,2011,Round 6,2011-05-01,5191
Western Bulldogs,Matthew Boyd,17,8,17,65.4,0,1,0,2,0,91,2011,Round 6,2011-05-01,5191
Western Bulldogs,Daniel Cross,13,14,15,57.7,0,0,0,6,0,88,2011,Round 6,2011-05-01,5191
Western Bulldogs,Ryan Griffen,16,11,13,50.0,0,1,1,1,1,75,2011,Round 6,2011-05-01,5191
Western Bulldogs,Robert Murphy,6,7,17,73.9,0,0,0,3,6,83,2011,Round 6,2011-05-01,5191
Western Bulldogs,Justin Sherman,4,11,13,72.2,0,0,1,3,0,93,2011,Round 6,2011-05-01,5191
Western Bulldogs,Thomas Liberatore,11,6,8,47.1,0,0,0,5,0,76,2011,Round 6,2011-05-01,5191
Western Bulldogs,Adam Cooney,5,11,14,87.5,1,0,0,2,0,86,2011,Round 6,2011-05-01,5191
Western Bulldogs,Callan Ward,9,7,9,56.2,1,1,0,2,0,83,2011,Round 6,2011-05-01,5191
Western Bulldogs,Mitchell Wallis,7,9,10,62.5,0,0,1,2,0,79,2011,Round 6,2011-05-01,5191
Western Bulldogs,Dylan Addison,6,11,9,60.0,0,0,0,1,0,90,2011,Round 6,2011-05-01,5191
Western Bulldogs,Lukas Markovic,4,10,10,66.7,0,0,0,10,0,88,2011,Round 6,2011-05-01,5191
Western Bulldogs,Will Minson,5,9,10,71.4,0,0,0,4,0,85,2011,Round 6,2011-05-01,5191
Western Bulldogs,Dale Morris,8,3,13,100.0,2,0,0,4,0,96,2011,Round 6,2011-05-01,5191
Western Bulldogs,Josh Hill,7,5,11,84.6,0,0,0,7,1,76,2011,Round 6,2011-05-01,5191
Western Bulldogs,Liam Jones,9,3,7,58.3,4,2,4,1,0,89,2011,Round 6,2011-05-01,5191
Western Bulldogs,Liam Picken,9,2,8,72.7,0,0,0,4,0,84,2011,Round 6,2011-05-01,5191
Western Bulldogs,Lindsay Gilbee,5,4,6,66.7,0,2,2,4,0,92,2011,Round 6,2011-05-01,5191
Western Bulldogs,Brian Harris,1,6,7,87.5,0,0,0,6,0,88,2011,Round 6,2011-05-01,5191
Western Bulldogs,Tom Williams,1,7,5,62.5,0,0,0,6,0,84,2011,Round 6,2011-05-01,5191
Western Bulldogs,Jarrad Grant,3,4,7,87.5,0,0,0,1,0,91,2011,Round 6,2011-05-01,5191
Western Bulldogs,Brodie Moles,2,5,4,50.0,1,0,0,1,0,35,2011,Round 6,2011-05-01,5191
Western Bulldogs,Jordan Roughead,2,2,3,75.0,1,0,1,2,0,47,2011,Round 6,2011-05-01,5191
Port Adelaide,Kane Cornes,11,16,24,88.9,1,0,1,0,0,87,2011,Round 7,2011-05-06,5192
Port Adelaide,Danyle Pearce,6,19,15,62.5,0,0,1,1,1,85,2011,Round 7,2011-05-06,5192
Port Adelaide,Troy Chaplin,6,11,17,81.0,1,0,0,8,0,97,2011,Round 7,2011-05-06,5192
Port Adelaide,Dean Brogan,13,7,17,89.5,1,0,0,2,0,79,2011,Round 7,2011-05-06,5192
Port Adelaide,Alipate Carlile,5,11,14,73.7,0,0,0,7,0,98,2011,Round 7,2011-05-06,5192
Port Adelaide,Jackson Trengove,5,13,15,78.9,1,0,0,6,0,97,2011,Round 7,2011-05-06,5192
Port Adelaide,Hamish Hartlett,7,9,11,61.1,1,0,1,1,0,73,2011,Round 7,2011-05-06,5192
Port Adelaide,Travis Boak,11,9,11,64.7,0,1,0,2,0,76,2011,Round 7,2011-05-06,5192
Port Adelaide,Jasper Mcmillan Pittard,6,10,13,76.5,0,0,0,2,1,90,2011,Round 7,2011-05-06,5192
Port Adelaide,David Rodan,5,10,13,86.7,0,0,0,1,4,51,2011,Round 7,2011-05-06,5192
Port Adelaide,Michael Pettigrew,1,14,13,86.7,1,0,0,0,0,95,2011,Round 7,2011-05-06,5192
Port Adelaide,Matthew Broadbent,5,10,10,66.7,1,0,0,0,0,79,2011,Round 7,2011-05-06,5192
Port Adelaide,Justin Westhoff,6,9,8,57.1,2,0,1,2,0,91,2011,Round 7,2011-05-06,5192
Port Adelaide,Cameron Hitchcock,4,9,11,78.6,0,0,1,0,0,85,2011,Round 7,2011-05-06,5192
Port Adelaide,Brett Ebert,6,7,8,61.5,0,0,1,0,0,78,2011,Round 7,2011-05-06,5192
Port Adelaide,Paul Stewart,2,11,11,84.6,1,3,0,0,0,86,2011,Round 7,2011-05-06,5192
Port Adelaide,Daniel Stewart,7,5,6,50.0,2,0,0,3,0,73,2011,Round 7,2011-05-06,5192
Port Adelaide,Daniel Motlop,3,9,8,72.7,0,0,0,1,1,88,2011,Round 7,2011-05-06,5192
Port Adelaide,Robert Gray,5,6,6,54.5,1,0,4,4,0,84,2011,Round 7,2011-05-06,5192
Port Adelaide,Tom Logan,5,4,7,70.0,2,0,1,2,0,85,2011,Round 7,2011-05-06,5192
Port Adelaide,Jay Schulz,7,2,5,55.6,2,0,0,0,0,86,2011,Round 7,2011-05-06,5192
Port Adelaide,Simon Phillips 1,3,3,3,50.0,0,0,0,0,0,38,2011,Round 7,2011-05-06,5192
Hawthorn,Sam Mitchell,7,24,23,74.2,0,1,0,0,0,83,2011,Round 7,2011-05-06,5192
Hawthorn,Brad Sewell,3,23,22,84.6,0,0,1,1,0,76,2011,Round 7,2011-05-06,5192
Hawthorn,Liam Shiels,6,18,20,83.3,0,1,1,3,0,88,2011,Round 7,2011-05-06,5192
Hawthorn,Grant Birchall,1,21,18,81.8,0,2,0,2,0,84,2011,Round 7,2011-05-06,5192
Hawthorn,Xavier Ellis,2,19,18,85.7,0,0,0,2,0,82,2011,Round 7,2011-05-06,5192
Hawthorn,Isaac Smith,5,16,19,90.5,0,0,0,1,0,83,2011,Round 7,2011-05-06,5192
Hawthorn,Chance Bateman,9,12,17,85.0,0,2,1,0,0,84,2011,Round 7,2011-05-06,5192
Hawthorn,Joshua Gibson,7,11,16,84.2,3,0,1,11,0,100,2011,Round 7,2011-05-06,5192
Hawthorn,Brent Guerra,4,13,13,76.5,1,1,1,3,0,85,2011,Round 7,2011-05-06,5192
Hawthorn,Rick Ladson,6,9,11,64.7,0,0,1,1,1,78,2011,Round 7,2011-05-06,5192
Hawthorn,Luke Hodge,8,8,10,58.8,2,0,1,2,0,85,2011,Round 7,2011-05-06,5192
Hawthorn,Jordan Lewis,5,12,14,82.4,0,2,2,1,0,85,2011,Round 7,2011-05-06,5192
Hawthorn,Shaun Burgoyne,7,11,11,68.8,0,0,1,0,0,83,2011,Round 7,2011-05-06,5192
Hawthorn,Stephen Gilham,3,8,13,81.2,0,0,0,3,0,100,2011,Round 7,2011-05-06,5192
Hawthorn,Lance Franklin,8,9,11,73.3,1,0,4,3,0,97,2011,Round 7,2011-05-06,5192
Hawthorn,Clinton Young,6,10,13,86.7,2,0,0,3,0,89,2011,Round 7,2011-05-06,5192
Hawthorn,Paul Puopolo,3,12,13,86.7,0,0,0,2,0,73,2011,Round 7,2011-05-06,5192
Hawthorn,Jarryd Roughead,7,6,11,78.6,1,1,0,6,0,91,2011,Round 7,2011-05-06,5192
Hawthorn,Brendan Whitecross,0,14,13,100.0,0,0,0,4,0,82,2011,Round 7,2011-05-06,5192
Hawthorn,Thomas Murphy,6,4,7,70.0,1,0,0,4,0,100,2011,Round 7,2011-05-06,5192
Hawthorn,Brent Renouf,6,1,7,100.0,1,0,2,4,0,61,2011,Round 7,2011-05-06,5192
Hawthorn,Shane Savage,2,2,3,75.0,1,0,1,0,1,12,2011,Round 7,2011-05-06,5192
Western Bulldogs,Matthew Boyd,15,17,22,66.7,1,1,0,2,0,90,2011,Round 7,2011-05-07,5193
Western Bulldogs,Adam Cooney,12,14,19,70.4,0,0,0,0,2,89,2011,Round 7,2011-05-07,5193
Western Bulldogs,Ryan Griffen,9,18,22,81.5,0,1,0,2,5,83,2011,Round 7,2011-05-07,5193
Western Bulldogs,Daniel Cross,12,13,18,75.0,1,0,0,2,0,89,2011,Round 7,2011-05-07,5193
Western Bulldogs,Callan Ward,11,12,17,70.8,2,0,1,3,4,89,2011,Round 7,2011-05-07,5193
Western Bulldogs,Liam Picken,7,16,13,54.2,0,1,0,2,0,92,2011,Round 7,2011-05-07,5193
Western Bulldogs,Robert Murphy,11,10,17,73.9,1,0,0,1,2,83,2011,Round 7,2011-05-07,5193
Western Bulldogs,Brennan Stack,10,14,17,73.9,1,0,0,3,2,86,2011,Round 7,2011-05-07,5193
Western Bulldogs,Daniel Giansiracusa,7,15,17,77.3,2,0,3,2,0,87,2011,Round 7,2011-05-07,5193
Western Bulldogs,Lindsay Gilbee,5,18,17,77.3,0,1,0,2,2,75,2011,Round 7,2011-05-07,5193
Western Bulldogs,Josh Hill,8,14,18,81.8,3,0,1,2,3,83,2011,Round 7,2011-05-07,5193
Western Bulldogs,Justin Sherman,3,15,16,84.2,0,1,0,0,0,90,2011,Round 7,2011-05-07,5193
Western Bulldogs,Dale Morris,11,7,17,89.5,3,0,0,6,0,98,2011,Round 7,2011-05-07,5193
