Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Time_On_Ground_Pct,Season,Round_fw,Date,mid
West Coast,Luke Shuey,13,15,19,67.9,0,0,0,2,1,87,2014,Round 5,2014-04-19,5796
West Coast,Andrew Gaff,6,17,14,58.3,0,0,0,1,1,86,2014,Round 5,2014-04-19,5796
West Coast,Jamie Bennell,9,13,19,82.6,0,0,0,4,1,91,2014,Round 5,2014-04-19,5796
West Coast,Eric Mackenzie,4,15,16,76.2,0,0,0,7,0,100,2014,Round 5,2014-04-19,5796
West Coast,Jack Darling,11,7,10,52.6,4,1,2,0,0,92,2014,Round 5,2014-04-19,5796
West Coast,Mark Hutchings,6,12,8,47.1,0,0,0,5,0,82,2014,Round 5,2014-04-19,5796
West Coast,Dean Cox,5,9,12,75.0,1,1,0,0,0,76,2014,Round 5,2014-04-19,5796
West Coast,Scott Selwood,12,7,13,81.2,0,1,0,3,0,88,2014,Round 5,2014-04-19,5796
West Coast,Nicholas Naitanui,11,7,13,81.2,0,0,0,3,0,77,2014,Round 5,2014-04-19,5796
West Coast,Joshua Kennedy,8,5,6,42.9,1,1,0,3,0,96,2014,Round 5,2014-04-19,5796
West Coast,Bradley Sheppard,5,12,11,78.6,0,0,0,4,0,78,2014,Round 5,2014-04-19,5796
West Coast,Darren Glass,5,8,13,100.0,0,0,0,4,0,92,2014,Round 5,2014-04-19,5796
West Coast,Sharrod Wellingham,5,7,8,61.5,0,0,0,3,0,91,2014,Round 5,2014-04-19,5796
West Coast,Mitchell Brown,7,5,5,41.7,0,0,0,2,0,94,2014,Round 5,2014-04-19,5796
West Coast,Elliot Yeo,3,10,11,91.7,1,0,0,3,4,79,2014,Round 5,2014-04-19,5796
West Coast,Dominic Sheed,4,7,7,63.6,0,0,0,0,0,67,2014,Round 5,2014-04-19,5796
West Coast,Josh Hill,6,5,5,55.6,0,0,0,3,1,82,2014,Round 5,2014-04-19,5796
West Coast,Jamie Cripps,3,5,7,87.5,0,0,1,3,0,78,2014,Round 5,2014-04-19,5796
West Coast,Xavier Ellis,0,1,1,100.0,0,0,0,0,0,9,2014,Round 5,2014-04-19,5796
Port Adelaide,Jared Polec,4,23,23,85.2,0,1,0,3,0,88,2014,Round 5,2014-04-19,5796
Port Adelaide,Bradley Ebert,8,18,16,61.5,0,0,2,2,2,90,2014,Round 5,2014-04-19,5796
Port Adelaide,Robert Gray,13,11,20,83.3,2,1,2,1,1,86,2014,Round 5,2014-04-19,5796
Port Adelaide,Justin Westhoff,13,10,17,77.3,1,1,0,2,0,91,2014,Round 5,2014-04-19,5796
Port Adelaide,Kane Cornes,5,15,11,55.0,0,0,0,1,0,86,2014,Round 5,2014-04-19,5796
Port Adelaide,Hamish Hartlett,7,14,13,65.0,1,1,1,2,1,71,2014,Round 5,2014-04-19,5796
Port Adelaide,Matthew White,8,11,13,68.4,0,1,0,2,2,88,2014,Round 5,2014-04-19,5796
Port Adelaide,Matthew Broadbent,5,9,18,94.7,0,0,0,7,7,90,2014,Round 5,2014-04-19,5796
Port Adelaide,Oliver Wines,8,11,10,52.6,0,0,0,0,1,78,2014,Round 5,2014-04-19,5796
Port Adelaide,Alipate Carlile,9,8,17,100.0,2,0,0,11,1,97,2014,Round 5,2014-04-19,5796
Port Adelaide,Travis Boak,7,11,14,82.4,0,0,0,3,0,79,2014,Round 5,2014-04-19,5796
Port Adelaide,Domenic Cassisi,7,10,11,68.8,0,1,0,4,0,86,2014,Round 5,2014-04-19,5796
Port Adelaide,Jarman Impey,8,8,9,56.2,1,0,0,0,0,66,2014,Round 5,2014-04-19,5796
Port Adelaide,Jay Schulz,3,11,12,80.0,1,0,2,3,0,96,2014,Round 5,2014-04-19,5796
Port Adelaide,Jackson Trengove,9,6,12,80.0,2,0,0,5,0,83,2014,Round 5,2014-04-19,5796
Port Adelaide,Jasper Mcmillan Pittard,3,12,13,86.7,0,0,0,3,3,88,2014,Round 5,2014-04-19,5796
Port Adelaide,Cameron O Shea,5,6,13,92.9,1,0,0,7,1,93,2014,Round 5,2014-04-19,5796
Port Adelaide,Thomas Jonas,3,10,9,75.0,0,0,0,5,0,91,2014,Round 5,2014-04-19,5796
Port Adelaide,Sam Gray,5,6,6,54.5,0,0,0,1,0,55,2014,Round 5,2014-04-19,5796
Port Adelaide,Chad Wingard,5,5,4,40.0,2,1,1,1,0,94,2014,Round 5,2014-04-19,5796
Port Adelaide,Matthew Lobbe,5,3,6,75.0,0,0,0,3,0,80,2014,Round 5,2014-04-19,5796
Port Adelaide,Aaron Young,3,3,3,50.0,0,0,0,0,0,24,2014,Round 5,2014-04-19,5796
Essendon,Jobe Watson,12,14,20,69.0,0,0,0,0,0,88,2014,Round 5,2014-04-19,5797
Essendon,Brent Stanton,6,22,21,72.4,0,0,1,2,1,85,2014,Round 5,2014-04-19,5797
Essendon,Cale Hooker,8,20,24,82.8,1,2,2,2,0,99,2014,Round 5,2014-04-19,5797
Essendon,Paul Chapman,3,23,18,66.7,0,1,1,1,0,86,2014,Round 5,2014-04-19,5797
Essendon,Michael Hibberd,5,21,24,88.9,2,0,0,4,0,85,2014,Round 5,2014-04-19,5797
Essendon,Dustin Fletcher,2,19,20,83.3,0,0,0,5,0,91,2014,Round 5,2014-04-19,5797
Essendon,Martin Gleeson,6,18,18,78.3,0,1,0,1,0,86,2014,Round 5,2014-04-19,5797
Essendon,Michael Hurley,3,18,19,86.4,0,0,0,5,0,91,2014,Round 5,2014-04-19,5797
Essendon,David Zaharakis,4,18,18,81.8,0,1,0,0,0,86,2014,Round 5,2014-04-19,5797
Essendon,David Myers,10,14,16,76.2,0,0,1,4,0,79,2014,Round 5,2014-04-19,5797
Essendon,Mark Baguley,6,17,18,85.7,0,0,0,8,0,96,2014,Round 5,2014-04-19,5797
Essendon,Ben Howlett,4,18,12,60.0,0,0,1,3,1,83,2014,Round 5,2014-04-19,5797
Essendon,Jackson Merrett,4,16,16,84.2,0,0,0,0,0,83,2014,Round 5,2014-04-19,5797
Essendon,Dyson Heppell,8,9,13,76.5,0,0,0,1,0,85,2014,Round 5,2014-04-19,5797
Essendon,Jake Melksham,7,10,13,86.7,1,0,1,1,0,74,2014,Round 5,2014-04-19,5797
Essendon,Patrick Ryder,7,6,10,76.9,1,0,1,1,0,85,2014,Round 5,2014-04-19,5797
Essendon,Jason Ashby,3,9,9,81.8,0,0,0,2,0,32,2014,Round 5,2014-04-19,5797
Essendon,Leroy Jetta,3,5,6,60.0,0,1,0,0,0,80,2014,Round 5,2014-04-19,5797
Essendon,Jake Carlisle,4,5,7,77.8,2,0,0,0,0,93,2014,Round 5,2014-04-19,5797
Essendon,Joe Daniher,6,5,6,66.7,3,0,0,0,0,78,2014,Round 5,2014-04-19,5797
Essendon,Heath Hocking,6,1,7,100.0,0,0,0,1,0,51,2014,Round 5,2014-04-19,5797
Essendon,Kyle Hardingham,3,3,3,50.0,0,0,1,1,0,84,2014,Round 5,2014-04-19,5797
St Kilda,Lenny Hayes,11,22,26,81.2,0,0,0,3,0,81,2014,Round 5,2014-04-19,5797
St Kilda,Leigh Montagna,13,17,20,64.5,0,0,0,2,4,87,2014,Round 5,2014-04-19,5797
St Kilda,Farren Ray,9,15,17,68.0,0,0,0,1,0,85,2014,Round 5,2014-04-19,5797
St Kilda,James Gwilt,4,21,20,83.3,0,0,0,3,0,92,2014,Round 5,2014-04-19,5797
St Kilda,Jack Steven,2,22,21,91.3,0,0,1,1,0,71,2014,Round 5,2014-04-19,5797
St Kilda,Jack Newnes,7,17,20,87.0,0,0,0,3,0,82,2014,Round 5,2014-04-19,5797
St Kilda,Adam Schneider,6,15,14,63.6,0,1,0,0,0,82,2014,Round 5,2014-04-19,5797
St Kilda,Jarryn Geary,9,13,18,81.8,0,0,0,0,3,90,2014,Round 5,2014-04-19,5797
St Kilda,Rhys Stanley,5,16,17,81.0,0,1,2,2,0,88,2014,Round 5,2014-04-19,5797
St Kilda,Jimmy Webster,5,16,19,90.5,0,1,0,3,2,90,2014,Round 5,2014-04-19,5797
St Kilda,Jack Billings,4,15,16,84.2,1,2,2,0,1,74,2014,Round 5,2014-04-19,5797
St Kilda,Luke Dunstan,5,13,11,61.1,0,1,1,0,3,75,2014,Round 5,2014-04-19,5797
St Kilda,Nick Riewoldt,7,11,11,64.7,2,0,4,3,0,98,2014,Round 5,2014-04-19,5797
St Kilda,Sean Dempster,1,15,16,94.1,0,0,0,3,1,95,2014,Round 5,2014-04-19,5797
St Kilda,Josh Saunders,7,11,10,62.5,0,0,1,0,0,80,2014,Round 5,2014-04-19,5797
St Kilda,Clinton Jones,6,10,11,73.3,0,1,0,1,0,83,2014,Round 5,2014-04-19,5797
St Kilda,Josh Bruce,5,9,13,86.7,1,0,1,3,0,93,2014,Round 5,2014-04-19,5797
St Kilda,Thomas Curren,3,11,11,78.6,0,3,0,2,1,91,2014,Round 5,2014-04-19,5797
St Kilda,Tom Hickey,8,3,9,81.8,0,0,1,3,0,85,2014,Round 5,2014-04-19,5797
St Kilda,Luke Delaney,3,5,6,75.0,1,0,0,9,0,94,2014,Round 5,2014-04-19,5797
St Kilda,Eli Templeton,1,6,5,71.4,0,0,1,1,0,71,2014,Round 5,2014-04-19,5797
St Kilda,Sebastian Ross,1,3,3,75.0,0,0,0,0,0,14,2014,Round 5,2014-04-19,5797
Adelaide,Scott Thompson,11,25,30,78.9,1,1,2,4,0,90,2014,Round 5,2014-04-20,5798
Adelaide,Patrick Dangerfield,18,15,26,78.8,2,0,2,2,1,86,2014,Round 5,2014-04-20,5798
Adelaide,Matthew Jaensch,4,23,26,89.7,1,1,0,4,0,82,2014,Round 5,2014-04-20,5798
Adelaide,Matt Crouch,4,24,25,89.3,0,0,0,0,0,59,2014,Round 5,2014-04-20,5798
Adelaide,Sam Jacobs,5,17,19,76.0,0,0,0,3,0,90,2014,Round 5,2014-04-20,5798
Adelaide,Rory Sloane,7,15,18,78.3,0,2,0,2,0,87,2014,Round 5,2014-04-20,5798
Adelaide,Brent Reilly,3,17,21,95.5,1,0,0,0,6,78,2014,Round 5,2014-04-20,5798
Adelaide,Brodie Smith,3,18,14,63.6,0,0,0,0,6,81,2014,Round 5,2014-04-20,5798
Adelaide,Daniel Talia,2,20,17,81.0,1,0,0,4,1,91,2014,Round 5,2014-04-20,5798
Adelaide,Matthew Wright,7,12,16,84.2,1,0,1,1,0,91,2014,Round 5,2014-04-20,5798
Adelaide,Rory Laird,3,16,15,78.9,0,0,0,1,0,68,2014,Round 5,2014-04-20,5798
Adelaide,Richard Douglas,8,11,12,66.7,0,0,1,1,0,89,2014,Round 5,2014-04-20,5798
Adelaide,David Mackay,9,9,12,66.7,0,1,0,2,4,83,2014,Round 5,2014-04-20,5798
Adelaide,Sam Shaw,4,11,13,81.2,0,0,0,7,0,93,2014,Round 5,2014-04-20,5798
Adelaide,Luke Brown,6,12,16,100.0,0,1,0,1,0,86,2014,Round 5,2014-04-20,5798
Adelaide,James Podsiadly,9,6,8,53.3,1,2,2,3,0,94,2014,Round 5,2014-04-20,5798
Adelaide,Jared Petrenko,4,10,10,66.7,0,0,1,0,0,78,2014,Round 5,2014-04-20,5798
Adelaide,Josh Jenkins,5,10,10,66.7,1,0,4,2,0,92,2014,Round 5,2014-04-20,5798
Adelaide,Kyle Hartigan,9,7,12,85.7,3,0,0,4,1,86,2014,Round 5,2014-04-20,5798
Adelaide,Edward Betts,4,5,7,77.8,1,2,1,1,0,93,2014,Round 5,2014-04-20,5798
Adelaide,Sam Kerridge,3,5,8,100.0,0,2,1,0,0,84,2014,Round 5,2014-04-20,5798
Adelaide,Tom Lynch,1,5,4,66.7,0,1,0,0,0,20,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Stephen Coniglio,7,21,18,62.1,0,2,0,2,0,87,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Toby Greene,12,16,22,78.6,0,1,0,0,0,89,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Adam Treloar,13,10,17,73.9,0,0,0,0,3,85,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Nick Haynes,8,14,17,81.0,0,0,0,5,1,88,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Joshua Kelly,6,14,14,70.0,0,0,1,1,0,87,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Tom Scully,8,11,13,68.4,0,0,0,0,0,83,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Devon Smith,5,12,14,73.7,0,1,0,0,4,81,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Adam Kennedy,4,14,12,66.7,0,0,0,4,0,84,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Will Hoskin Elliott,9,8,10,58.8,2,0,1,3,2,88,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Curtly Hampton,4,12,12,70.6,0,1,0,3,0,85,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Joshua Hunt,3,12,11,73.3,0,1,1,2,0,79,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Zachary Williams,6,9,14,93.3,1,0,0,0,0,81,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Tomas Bugg,2,13,9,69.2,0,0,0,1,1,85,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Callan Ward,9,3,12,100.0,2,1,1,0,0,31,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Jed Lamb,1,11,6,50.0,0,0,3,0,1,78,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Adam Tomlinson,4,6,7,70.0,0,0,0,3,0,57,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Jonathan Giles,4,5,4,44.4,0,0,0,3,0,89,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Sam Frost,2,7,4,44.4,0,0,0,5,0,89,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Jeremy Cameron,3,3,3,37.5,1,1,4,2,0,88,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Jonathon Patton,1,5,4,66.7,0,0,1,0,0,88,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Lachlan Plowman,3,2,4,80.0,0,0,0,2,0,91,2014,Round 5,2014-04-20,5798
Greater Western Sydney,Thomas Boyd,3,3,4,80.0,0,0,0,1,0,87,2014,Round 5,2014-04-20,5798
Melbourne,Nathan Jones,16,12,18,60.0,0,1,0,1,1,90,2014,Round 5,2014-04-20,5799
Melbourne,Jack Viney,11,13,15,62.5,0,0,0,2,2,79,2014,Round 5,2014-04-20,5799
Melbourne,Bernie Vince,6,13,12,54.5,0,0,0,2,0,81,2014,Round 5,2014-04-20,5799
Melbourne,Daniel Cross,8,13,16,76.2,0,0,0,0,0,79,2014,Round 5,2014-04-20,5799
Melbourne,Lynden Dunn,5,8,15,78.9,0,0,0,4,0,96,2014,Round 5,2014-04-20,5799
Melbourne,Matt Jones,5,13,14,77.8,0,0,0,1,0,79,2014,Round 5,2014-04-20,5799
Melbourne,Chris Dawes,10,7,10,58.8,0,2,0,0,0,88,2014,Round 5,2014-04-20,5799
Melbourne,Jack Grimes,5,10,13,76.5,0,0,0,4,0,91,2014,Round 5,2014-04-20,5799
Melbourne,Jeremy Howe,7,9,14,87.5,3,1,2,0,0,92,2014,Round 5,2014-04-20,5799
Melbourne,Tom Mcdonald,5,9,9,64.3,1,0,0,10,0,99,2014,Round 5,2014-04-20,5799
Melbourne,James Frawley,6,8,7,53.8,0,0,3,1,0,92,2014,Round 5,2014-04-20,5799
Melbourne,Dean Terlich,1,10,8,61.5,0,0,0,0,0,94,2014,Round 5,2014-04-20,5799
Melbourne,Dom Tyson,9,4,7,53.8,0,0,0,1,0,51,2014,Round 5,2014-04-20,5799
Melbourne,Jay Kennedy Harris,6,7,8,61.5,0,0,1,0,0,82,2014,Round 5,2014-04-20,5799
Melbourne,Jack Watts,5,7,9,81.8,1,0,0,1,0,86,2014,Round 5,2014-04-20,5799
Melbourne,Rohan Bail,2,9,7,63.6,0,0,0,1,0,84,2014,Round 5,2014-04-20,5799
Melbourne,Jordie Mckenzie,7,4,7,70.0,0,0,0,1,0,79,2014,Round 5,2014-04-20,5799
Melbourne,Neville Jetta,6,3,8,88.9,0,0,0,2,0,83,2014,Round 5,2014-04-20,5799
Melbourne,Cameron Pedersen,3,6,8,88.9,1,0,1,2,0,79,2014,Round 5,2014-04-20,5799
Melbourne,Alexis Georgiou,2,6,7,77.8,0,0,0,3,0,91,2014,Round 5,2014-04-20,5799
Melbourne,Michael Evans,3,3,4,80.0,0,0,0,1,0,29,2014,Round 5,2014-04-20,5799
Melbourne,Jake Spencer,1,2,3,100.0,0,0,0,1,0,75,2014,Round 5,2014-04-20,5799
Gold Coast,Gary Jnr Ablett,17,15,22,68.8,0,0,1,0,1,90,2014,Round 5,2014-04-20,5799
Gold Coast,Michael Rischitelli,11,14,17,68.0,0,0,0,2,0,88,2014,Round 5,2014-04-20,5799
Gold Coast,Greg Broughton,8,16,21,84.0,1,0,1,5,0,81,2014,Round 5,2014-04-20,5799
Gold Coast,Dion Prestia,11,11,13,59.1,0,2,1,3,1,81,2014,Round 5,2014-04-20,5799
Gold Coast,Kade Kolodjashnij,3,16,17,89.5,0,0,0,2,4,87,2014,Round 5,2014-04-20,5799
Gold Coast,David Swallow,7,12,13,72.2,1,1,3,5,0,78,2014,Round 5,2014-04-20,5799
Gold Coast,Matt Shaw,4,14,12,66.7,2,1,0,3,1,77,2014,Round 5,2014-04-20,5799
Gold Coast,Jaeger O Meara,10,8,11,61.1,1,0,1,2,0,80,2014,Round 5,2014-04-20,5799
Gold Coast,Danny Stanley,9,8,14,82.4,1,0,0,0,0,81,2014,Round 5,2014-04-20,5799
Gold Coast,Trent Mckenzie,3,10,12,70.6,0,0,0,5,3,87,2014,Round 5,2014-04-20,5799
Gold Coast,Jarrod Harbrow,6,8,11,78.6,0,0,0,3,0,81,2014,Round 5,2014-04-20,5799
Gold Coast,Sean Lemmens,4,10,11,78.6,0,1,0,2,0,84,2014,Round 5,2014-04-20,5799
Gold Coast,Rory Thompson,5,7,11,84.6,0,0,0,10,1,90,2014,Round 5,2014-04-20,5799
Gold Coast,Steven May,3,7,8,61.5,0,0,0,8,0,97,2014,Round 5,2014-04-20,5799
Gold Coast,Matthew Warnock,3,9,9,75.0,1,0,0,4,0,96,2014,Round 5,2014-04-20,5799
Gold Coast,Sam Day,4,6,5,50.0,1,1,4,1,0,82,2014,Round 5,2014-04-20,5799
Gold Coast,Thomas Lynch,4,6,6,60.0,3,0,4,3,0,92,2014,Round 5,2014-04-20,5799
Gold Coast,Tom Nicholls,8,2,7,70.0,1,1,0,1,0,81,2014,Round 5,2014-04-20,5799
Gold Coast,Brandon Matera,6,4,6,60.0,0,1,1,1,3,87,2014,Round 5,2014-04-20,5799
Gold Coast,Aaron Hall,2,8,8,80.0,0,1,0,0,1,71,2014,Round 5,2014-04-20,5799
Gold Coast,Luke Russell,1,6,5,71.4,0,0,0,0,0,89,2014,Round 5,2014-04-20,5799
Gold Coast,Jack Hutchins,2,2,2,50.0,0,0,1,0,1,19,2014,Round 5,2014-04-20,5799
Western Bulldogs,Ryan Griffen,13,20,24,75.0,0,1,0,1,1,85,2014,Round 5,2014-04-20,5800
Western Bulldogs,Jackson Macrae,6,24,24,80.0,0,0,1,1,4,80,2014,Round 5,2014-04-20,5800
Western Bulldogs,Matthew Boyd,12,17,19,67.9,0,1,0,2,3,84,2014,Round 5,2014-04-20,5800
Western Bulldogs,Luke Dahlhaus,10,18,24,85.7,0,0,0,1,0,87,2014,Round 5,2014-04-20,5800
Western Bulldogs,Liam Picken,6,11,12,66.7,0,0,0,1,0,87,2014,Round 5,2014-04-20,5800
Western Bulldogs,Koby Stevens,6,12,15,83.3,0,1,2,0,0,81,2014,Round 5,2014-04-20,5800
Western Bulldogs,Thomas Liberatore,8,10,14,77.8,0,1,0,3,0,85,2014,Round 5,2014-04-20,5800
Western Bulldogs,Robert Murphy,1,12,14,87.5,0,0,0,3,2,87,2014,Round 5,2014-04-20,5800
Western Bulldogs,Stewart Crameri,7,10,11,68.8,1,0,3,2,0,90,2014,Round 5,2014-04-20,5800
Western Bulldogs,Adam Cooney,7,6,13,86.7,0,1,0,0,2,85,2014,Round 5,2014-04-20,5800
Western Bulldogs,Shaun Higgins,4,10,12,80.0,0,0,0,2,0,80,2014,Round 5,2014-04-20,5800
Western Bulldogs,Marcus Bontempelli,7,7,6,42.9,0,0,0,2,0,75,2014,Round 5,2014-04-20,5800
Western Bulldogs,Will Minson,7,6,7,53.8,0,0,0,1,0,92,2014,Round 5,2014-04-20,5800
Western Bulldogs,Easton Wood,3,10,12,92.3,0,1,0,1,1,84,2014,Round 5,2014-04-20,5800
Western Bulldogs,Jake Stringer,4,9,11,84.6,0,1,1,0,0,84,2014,Round 5,2014-04-20,5800
Western Bulldogs,Michael Talia,6,5,9,81.8,1,0,0,5,0,92,2014,Round 5,2014-04-20,5800
Western Bulldogs,Liam Jones,6,4,8,80.0,1,1,1,1,0,92,2014,Round 5,2014-04-20,5800
Western Bulldogs,Lin Jong,8,4,10,100.0,0,2,0,3,0,76,2014,Round 5,2014-04-20,5800
Western Bulldogs,Daniel Giansiracusa,3,4,4,44.4,0,0,1,0,0,34,2014,Round 5,2014-04-20,5800
Western Bulldogs,Mitchell Wallis,4,5,7,77.8,0,0,1,0,0,57,2014,Round 5,2014-04-20,5800
Western Bulldogs,Thomas Young,3,6,9,100.0,0,0,0,0,0,88,2014,Round 5,2014-04-20,5800
Western Bulldogs,Tom Williams,3,3,6,100.0,0,0,0,2,0,92,2014,Round 5,2014-04-20,5800
Carlton,Bryce Gibbs,15,14,16,55.2,0,2,0,2,2,87,2014,Round 5,2014-04-20,5800
Carlton,Marc Murphy,12,14,21,75.0,0,0,2,0,3,82,2014,Round 5,2014-04-20,5800
Carlton,Andrew Walker,4,17,18,69.2,0,0,0,2,1,94,2014,Round 5,2014-04-20,5800
Carlton,Kade Simpson,6,16,17,73.9,1,1,0,1,7,90,2014,Round 5,2014-04-20,5800
Carlton,Andrew Carrazzo,7,14,17,77.3,0,1,0,0,0,78,2014,Round 5,2014-04-20,5800
Carlton,Edward Curnow,12,9,14,66.7,0,2,0,1,1,73,2014,Round 5,2014-04-20,5800
Carlton,Heath Scotland,7,12,14,77.8,1,1,2,1,2,87,2014,Round 5,2014-04-20,5800
Carlton,Zach Tuohy,6,12,12,66.7,0,0,0,4,0,96,2014,Round 5,2014-04-20,5800
Carlton,Tom Bell,13,7,12,66.7,2,0,0,4,0,76,2014,Round 5,2014-04-20,5800
Carlton,Jarrad Waite,6,12,10,58.8,2,1,5,0,0,90,2014,Round 5,2014-04-20,5800
Carlton,Dale Thomas,7,10,13,81.2,0,0,0,0,2,80,2014,Round 5,2014-04-20,5800
Carlton,Lachlan Henderson,6,10,12,75.0,1,3,6,2,0,94,2014,Round 5,2014-04-20,5800
Carlton,Andrejs Everitt,6,8,15,100.0,0,1,1,2,2,91,2014,Round 5,2014-04-20,5800
Carlton,Christopher Yarran,2,10,8,61.5,0,1,0,1,2,92,2014,Round 5,2014-04-20,5800
Carlton,Kane Lucas,9,4,7,58.3,0,0,0,1,0,82,2014,Round 5,2014-04-20,5800
Carlton,Simon White,6,6,7,58.3,0,0,0,6,0,90,2014,Round 5,2014-04-20,5800
Carlton,Levi Casboult,5,5,8,80.0,2,0,0,1,0,89,2014,Round 5,2014-04-20,5800
Carlton,Robert Warnock,8,3,8,88.9,0,0,0,4,0,86,2014,Round 5,2014-04-20,5800
Carlton,David Ellard,4,5,6,75.0,0,1,1,5,0,83,2014,Round 5,2014-04-20,5800
Carlton,Patrick Cripps,5,2,2,28.6,0,0,0,1,0,56,2014,Round 5,2014-04-20,5800
Carlton,Sam Rowe,3,2,3,60.0,0,0,0,7,0,98,2014,Round 5,2014-04-20,5800
Carlton,Chris Judd,1,2,2,66.7,0,0,0,0,0,5,2014,Round 5,2014-04-20,5800
Geelong,Steve Johnson,11,24,26,76.5,1,0,2,2,1,91,2014,Round 5,2014-04-21,5801
Geelong,James Bartel,10,15,16,64.0,1,1,3,2,0,96,2014,Round 5,2014-04-21,5801
Geelong,Mathew Stokes,5,18,18,75.0,0,2,1,0,1,89,2014,Round 5,2014-04-21,5801
Geelong,Mitchell Duncan,11,10,17,77.3,1,0,0,1,1,81,2014,Round 5,2014-04-21,5801
Geelong,Joel Selwood,14,9,15,75.0,0,2,0,4,0,87,2014,Round 5,2014-04-21,5801
Geelong,Hamish Mcintosh,11,6,11,64.7,3,2,2,2,0,87,2014,Round 5,2014-04-21,5801
Geelong,Corey Enright,7,9,12,75.0,0,0,0,3,0,91,2014,Round 5,2014-04-21,5801
Geelong,Tom Hawkins,11,5,13,81.2,7,1,8,0,0,89,2014,Round 5,2014-04-21,5801
Geelong,Harry Taylor,5,11,14,87.5,3,1,0,3,0,99,2014,Round 5,2014-04-21,5801
Geelong,James Kelly,6,9,14,93.3,0,0,0,1,0,87,2014,Round 5,2014-04-21,5801
Geelong,Taylor Hunt,6,10,9,60.0,0,0,0,2,0,89,2014,Round 5,2014-04-21,5801
Geelong,George Horlin Smith,12,4,10,66.7,0,1,0,1,0,68,2014,Round 5,2014-04-21,5801
Geelong,Jared Rivers,6,9,12,85.7,1,0,0,11,0,85,2014,Round 5,2014-04-21,5801
Geelong,Cameron Guthrie,8,7,8,57.1,0,0,1,0,5,87,2014,Round 5,2014-04-21,5801
Geelong,Jordan Murdoch,6,9,5,38.5,0,0,2,0,0,84,2014,Round 5,2014-04-21,5801
Geelong,Andrew Mackie,5,8,7,58.3,0,0,0,3,0,70,2014,Round 5,2014-04-21,5801
Geelong,George Burbury,3,8,7,63.6,0,1,0,2,0,87,2014,Round 5,2014-04-21,5801
Geelong,Travis Varcoe,0,11,7,70.0,0,0,0,0,1,74,2014,Round 5,2014-04-21,5801
Geelong,Mark Blicavs,0,9,7,87.5,0,1,1,2,1,76,2014,Round 5,2014-04-21,5801
Geelong,Dawson Simpson,4,2,4,66.7,0,1,0,2,0,69,2014,Round 5,2014-04-21,5801
Geelong,Tom Lonergan,2,2,2,50.0,0,0,0,2,0,91,2014,Round 5,2014-04-21,5801
Geelong,Jackson Sheringham,1,1,2,100.0,0,0,0,0,0,24,2014,Round 5,2014-04-21,5801
Hawthorn,Grant Birchall,5,20,21,75.0,0,1,0,0,1,79,2014,Round 5,2014-04-21,5801
Hawthorn,Sam Mitchell,9,12,16,61.5,0,1,0,1,3,88,2014,Round 5,2014-04-21,5801
Hawthorn,Jonathan Simpkin,11,14,18,69.2,0,2,0,2,0,84,2014,Round 5,2014-04-21,5801
Hawthorn,Bradley Hill,5,19,20,80.0,0,1,1,2,2,84,2014,Round 5,2014-04-21,5801
Hawthorn,Luke Hodge,2,18,14,66.7,1,2,0,6,0,89,2014,Round 5,2014-04-21,5801
Hawthorn,Jordan Lewis,11,12,16,76.2,0,0,0,4,0,84,2014,Round 5,2014-04-21,5801
Hawthorn,Matthew Suckling,6,13,15,78.9,0,0,0,1,1,75,2014,Round 5,2014-04-21,5801
Hawthorn,Isaac Smith,5,12,13,68.4,0,0,1,2,3,84,2014,Round 5,2014-04-21,5801
Hawthorn,Kyle Cheney,8,9,10,58.8,0,0,0,7,0,96,2014,Round 5,2014-04-21,5801
Hawthorn,Shaun Burgoyne,5,11,14,87.5,0,0,0,4,0,82,2014,Round 5,2014-04-21,5801
Hawthorn,Jarryd Roughead,9,7,6,40.0,1,0,1,2,0,90,2014,Round 5,2014-04-21,5801
Hawthorn,Jack Gunston,9,6,12,80.0,5,0,5,3,0,88,2014,Round 5,2014-04-21,5801
