Team,Player_fw,Contested_Possessions_fw,Uncontested_Possessions_fw,Effective_Disposals,Disposal_Efficiency_Pct,Contested_Marks_fw,Goal_Assists_fw,Marks_Inside_50_fw,One_Percenters_fw,Bounces_fw,Time_On_Ground_Pct,Season,Round_fw,Date,mid
Western Bulldogs,Robert Murphy,6,13,21,87.5,0,0,0,4,0,91,2012,Round 4,2012-04-22,5378
Western Bulldogs,Luke Dahlhaus,12,13,16,69.6,1,3,0,4,1,78,2012,Round 4,2012-04-22,5378
Western Bulldogs,Mitchell Wallis,11,11,16,72.7,0,0,0,0,0,77,2012,Round 4,2012-04-22,5378
Western Bulldogs,Justin Sherman,9,12,15,71.4,0,1,0,1,0,83,2012,Round 4,2012-04-22,5378
Western Bulldogs,Liam Picken,9,10,12,60.0,0,0,0,2,0,91,2012,Round 4,2012-04-22,5378
Western Bulldogs,Matthew Boyd,7,11,11,57.9,0,0,0,1,0,92,2012,Round 4,2012-04-22,5378
Western Bulldogs,Patrick Veszpremi,3,15,15,78.9,0,0,0,1,0,79,2012,Round 4,2012-04-22,5378
Western Bulldogs,Dylan Addison,7,14,16,88.9,1,0,0,4,1,89,2012,Round 4,2012-04-22,5378
Western Bulldogs,Ryan Griffen,8,6,11,68.8,0,0,0,2,1,87,2012,Round 4,2012-04-22,5378
Western Bulldogs,Nathan Djerrkura,4,11,15,100.0,1,1,0,0,1,85,2012,Round 4,2012-04-22,5378
Western Bulldogs,Liam Jones,9,7,9,64.3,2,0,1,2,0,91,2012,Round 4,2012-04-22,5378
Western Bulldogs,Easton Wood,3,9,9,75.0,1,0,0,4,0,89,2012,Round 4,2012-04-22,5378
Western Bulldogs,Will Minson,5,5,8,72.7,1,0,0,2,0,79,2012,Round 4,2012-04-22,5378
Western Bulldogs,Mark Austin,5,6,8,72.7,0,0,0,7,0,92,2012,Round 4,2012-04-22,5378
Western Bulldogs,Daniel Giansiracusa,2,8,7,70.0,0,0,0,5,0,85,2012,Round 4,2012-04-22,5378
Western Bulldogs,Jarrad Grant,3,7,9,90.0,1,1,1,1,0,81,2012,Round 4,2012-04-22,5378
Western Bulldogs,Jordan Roughead,2,7,9,100.0,1,1,0,7,0,84,2012,Round 4,2012-04-22,5378
Western Bulldogs,Shaun Higgins,3,4,6,85.7,0,0,0,0,0,22,2012,Round 4,2012-04-22,5378
Western Bulldogs,Ayce Cordy,4,3,2,28.6,0,0,1,1,0,60,2012,Round 4,2012-04-22,5378
Collingwood,Dane Swan,20,20,27,64.3,1,1,1,1,1,83,2012,Round 5,2012-04-25,5379
Collingwood,Scott Pendlebury,17,14,25,73.5,1,1,0,5,0,82,2012,Round 5,2012-04-25,5379
Collingwood,Dayne Beams,14,16,17,53.1,0,1,0,4,0,79,2012,Round 5,2012-04-25,5379
Collingwood,Steele Sidebottom,8,19,24,85.7,0,0,1,2,3,86,2012,Round 5,2012-04-25,5379
Collingwood,Ben Johnson,1,23,18,66.7,0,0,0,3,0,84,2012,Round 5,2012-04-25,5379
Collingwood,Sharrod Wellingham,10,10,12,66.7,0,0,0,4,0,91,2012,Round 5,2012-04-25,5379
Collingwood,Nick Maxwell,9,4,9,56.2,0,0,0,9,0,90,2012,Round 5,2012-04-25,5379
Collingwood,Heritier O Brien,11,3,13,81.2,1,0,0,1,0,94,2012,Round 5,2012-04-25,5379
Collingwood,Simon Buckley,4,12,11,68.8,0,1,0,2,1,83,2012,Round 5,2012-04-25,5379
Collingwood,Alan Toovey,5,9,8,53.3,0,1,0,3,0,94,2012,Round 5,2012-04-25,5379
Collingwood,Jarryd Blair,10,6,13,86.7,0,0,0,2,1,77,2012,Round 5,2012-04-25,5379
Collingwood,Chris Dawes,6,7,6,42.9,1,0,1,1,0,93,2012,Round 5,2012-04-25,5379
Collingwood,Martin Clarke,6,7,7,53.8,0,0,0,2,3,90,2012,Round 5,2012-04-25,5379
Collingwood,Alex Fasolo,7,5,7,53.8,0,0,0,1,0,74,2012,Round 5,2012-04-25,5379
Collingwood,Travis Cloke,5,7,7,58.3,2,0,2,2,0,96,2012,Round 5,2012-04-25,5379
Collingwood,Lachlan Keeffe,6,7,11,91.7,0,0,0,4,0,87,2012,Round 5,2012-04-25,5379
Collingwood,Ben Sinclair,6,5,6,54.5,0,0,1,1,0,74,2012,Round 5,2012-04-25,5379
Collingwood,Nathan Brown,5,6,6,60.0,1,0,0,12,0,92,2012,Round 5,2012-04-25,5379
Collingwood,Tyson Goldsack,6,3,6,60.0,1,0,1,0,0,87,2012,Round 5,2012-04-25,5379
Collingwood,Darren Jolly,7,4,6,66.7,0,0,1,5,0,87,2012,Round 5,2012-04-25,5379
Collingwood,Kirk Ugle,3,3,4,80.0,0,0,0,1,0,17,2012,Round 5,2012-04-25,5379
Collingwood,Paul Seedsman,2,3,1,25.0,0,0,1,1,1,58,2012,Round 5,2012-04-25,5379
Essendon,Rick Dyson,12,12,14,56.0,0,0,0,4,0,94,2012,Round 5,2012-04-25,5379
Essendon,David Zaharakis,9,16,19,79.2,0,0,0,0,0,81,2012,Round 5,2012-04-25,5379
Essendon,Jobe Watson,8,13,17,73.9,1,2,0,0,0,89,2012,Round 5,2012-04-25,5379
Essendon,Dyson Heppell,6,17,17,77.3,2,0,0,3,0,92,2012,Round 5,2012-04-25,5379
Essendon,Ben Howlett,8,11,14,70.0,2,0,0,2,0,75,2012,Round 5,2012-04-25,5379
Essendon,Samuel Lonergan,15,4,10,52.6,0,0,0,1,0,77,2012,Round 5,2012-04-25,5379
Essendon,Dustin Fletcher,4,9,14,87.5,1,0,0,5,0,91,2012,Round 5,2012-04-25,5379
Essendon,Patrick Ryder,13,4,10,62.5,2,0,0,4,0,90,2012,Round 5,2012-04-25,5379
Essendon,Jake Carlisle,8,7,9,56.2,2,1,1,1,0,89,2012,Round 5,2012-04-25,5379
Essendon,Angus Monfries,6,9,9,60.0,0,1,0,1,0,88,2012,Round 5,2012-04-25,5379
Essendon,Heath Hocking,9,6,10,66.7,0,3,0,0,0,86,2012,Round 5,2012-04-25,5379
Essendon,Tom Bellchambers,10,3,9,64.3,2,0,0,3,0,83,2012,Round 5,2012-04-25,5379
Essendon,Jake Melksham,5,9,9,64.3,0,0,0,2,0,79,2012,Round 5,2012-04-25,5379
Essendon,Brent Stanton,4,9,7,53.8,0,0,0,0,0,86,2012,Round 5,2012-04-25,5379
Essendon,Cale Hooker,4,8,11,84.6,2,0,0,1,1,90,2012,Round 5,2012-04-25,5379
Essendon,Leroy Jetta,5,7,8,72.7,0,2,0,4,0,80,2012,Round 5,2012-04-25,5379
Essendon,Kyle Hardingham,5,5,7,63.6,2,0,0,8,0,95,2012,Round 5,2012-04-25,5379
Essendon,Alwyn Davey,4,5,6,60.0,1,0,2,1,0,73,2012,Round 5,2012-04-25,5379
Essendon,Tayte Pears,6,2,4,57.1,0,0,0,4,0,91,2012,Round 5,2012-04-25,5379
Essendon,Stewart Crameri,6,1,6,85.7,1,0,0,1,0,94,2012,Round 5,2012-04-25,5379
Essendon,Michael Hibberd,3,5,3,42.9,0,0,0,0,0,19,2012,Round 5,2012-04-25,5379
Essendon,Corey Dell Olio,3,3,3,42.9,0,0,1,1,0,59,2012,Round 5,2012-04-25,5379
Fremantle,Michael Barlow,10,18,18,64.3,0,0,1,3,0,74,2012,Round 5,2012-04-27,5380
Fremantle,David Mundy,11,16,19,70.4,0,0,0,1,2,86,2012,Round 5,2012-04-27,5380
Fremantle,Tendai Mzungu,7,18,17,65.4,0,1,0,2,0,89,2012,Round 5,2012-04-27,5380
Fremantle,Paul Duffield,4,18,19,82.6,0,0,0,3,0,91,2012,Round 5,2012-04-27,5380
Fremantle,Nathan Fyfe,9,14,15,68.2,0,1,0,0,0,82,2012,Round 5,2012-04-27,5380
Fremantle,Garrick Ibbotson,4,16,16,76.2,0,0,0,1,0,100,2012,Round 5,2012-04-27,5380
Fremantle,Matthew Pavlich,9,11,14,70.0,2,1,0,0,1,80,2012,Round 5,2012-04-27,5380
Fremantle,Clancee Pearce,10,9,13,65.0,0,0,0,1,0,88,2012,Round 5,2012-04-27,5380
Fremantle,Stephen Hill,9,9,16,84.2,1,0,0,2,1,80,2012,Round 5,2012-04-27,5380
Fremantle,Adam Mcphee,9,8,12,66.7,0,1,0,5,0,100,2012,Round 5,2012-04-27,5380
Fremantle,Greg Broughton,10,7,14,87.5,1,0,0,1,0,64,2012,Round 5,2012-04-27,5380
Fremantle,Luke Mcpharlin,3,11,12,85.7,1,0,1,4,0,95,2012,Round 5,2012-04-27,5380
Fremantle,Jonathon Griffin,4,12,12,85.7,0,1,0,7,0,80,2012,Round 5,2012-04-27,5380
Fremantle,Christopher Mayne,5,10,11,78.6,1,1,1,2,0,87,2012,Round 5,2012-04-27,5380
Fremantle,Michael Johnson,2,11,12,92.3,0,0,0,4,0,100,2012,Round 5,2012-04-27,5380
Fremantle,Zac Dawson,6,8,9,69.2,0,0,0,9,0,100,2012,Round 5,2012-04-27,5380
Fremantle,Ryan Crowley,2,11,11,91.7,0,0,0,0,0,89,2012,Round 5,2012-04-27,5380
Fremantle,Matthew Deboer,4,9,9,75.0,1,0,2,2,0,85,2012,Round 5,2012-04-27,5380
Fremantle,Hayden Ballantyne,4,6,7,70.0,0,0,0,0,0,77,2012,Round 5,2012-04-27,5380
Fremantle,Lachie Neale,1,7,7,87.5,0,1,1,0,0,33,2012,Round 5,2012-04-27,5380
Fremantle,John Anthony,1,3,3,75.0,0,0,1,0,0,46,2012,Round 5,2012-04-27,5380
Fremantle,Zachary Clarke,1,2,2,66.7,1,0,0,2,0,73,2012,Round 5,2012-04-27,5380
Carlton,Kade Simpson,7,28,29,82.9,1,1,0,2,2,86,2012,Round 5,2012-04-27,5380
Carlton,Heath Scotland,5,24,28,93.3,0,0,0,1,2,89,2012,Round 5,2012-04-27,5380
Carlton,Marc Murphy,13,15,21,75.0,0,0,0,2,0,88,2012,Round 5,2012-04-27,5380
Carlton,Bryce Gibbs,5,17,23,92.0,0,0,0,2,1,92,2012,Round 5,2012-04-27,5380
Carlton,Michael Jamison,5,14,19,90.5,0,0,0,2,1,91,2012,Round 5,2012-04-27,5380
Carlton,Mitch Robinson,10,11,16,76.2,1,0,1,1,0,79,2012,Round 5,2012-04-27,5380
Carlton,Jordan Russell,7,13,16,80.0,0,0,0,3,0,88,2012,Round 5,2012-04-27,5380
Carlton,Edward Curnow,5,15,14,70.0,0,0,0,2,1,75,2012,Round 5,2012-04-27,5380
Carlton,Andrew Walker,5,13,14,73.7,0,0,0,1,1,90,2012,Round 5,2012-04-27,5380
Carlton,Lachlan Henderson,7,14,14,73.7,1,0,0,8,1,89,2012,Round 5,2012-04-27,5380
Carlton,Chris Judd,16,2,13,72.2,0,0,0,0,0,89,2012,Round 5,2012-04-27,5380
Carlton,Bret Thornton,2,13,12,80.0,0,1,0,6,0,84,2012,Round 5,2012-04-27,5380
Carlton,Edward Betts,7,7,11,78.6,1,0,1,0,0,88,2012,Round 5,2012-04-27,5380
Carlton,Aaron Joseph,5,8,9,69.2,0,0,0,2,0,84,2012,Round 5,2012-04-27,5380
Carlton,Jarrad Waite,4,8,8,66.7,0,0,0,3,0,87,2012,Round 5,2012-04-27,5380
Carlton,Zach Tuohy,3,9,7,58.3,0,0,0,0,0,70,2012,Round 5,2012-04-27,5380
Carlton,Nicholas Duigan,6,5,8,72.7,0,0,0,0,0,88,2012,Round 5,2012-04-27,5380
Carlton,Matthew Kreuzer,2,7,7,70.0,1,0,0,6,0,85,2012,Round 5,2012-04-27,5380
Carlton,Shaun Hampson,5,4,6,66.7,2,0,1,1,0,76,2012,Round 5,2012-04-27,5380
Carlton,Jeff Gartlett,3,6,3,33.3,0,0,1,2,0,84,2012,Round 5,2012-04-27,5380
Carlton,Dennis Armfield,3,5,6,75.0,0,1,0,0,1,81,2012,Round 5,2012-04-27,5380
Carlton,Kane Lucas,1,2,1,33.3,0,0,0,1,0,17,2012,Round 5,2012-04-27,5380
Greater Western Sydney,Luke Power,7,21,23,76.7,0,0,0,3,0,91,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Tomas Bugg,10,20,23,82.1,0,0,0,3,1,89,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Toby Greene,8,20,22,81.5,0,0,0,1,3,75,2012,Round 5,2012-04-28,5381
Greater Western Sydney,James Mcdonald,10,15,20,80.0,0,0,0,2,0,84,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Dylan Shiel,11,14,15,65.2,0,0,0,4,1,79,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Tom Scully,5,15,12,63.2,0,3,0,1,0,89,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Callan Ward,3,15,14,77.8,0,0,0,0,3,82,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Phil Davis,11,7,11,61.1,2,0,1,4,0,89,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Adam Treloar,3,14,10,55.6,1,0,0,3,0,81,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Taylor Adams,7,10,15,88.2,0,0,0,1,0,77,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Samuel Reid,8,11,12,70.6,3,0,0,4,0,91,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Stephen Coniglio,7,9,12,75.0,0,0,0,1,2,49,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Jack Hombsch,4,12,14,87.5,1,0,0,7,0,95,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Adam Tomlinson,3,12,11,78.6,0,0,0,0,0,80,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Jonathan Giles,11,3,11,84.6,2,1,0,5,0,89,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Jeremy Cameron,7,7,8,66.7,1,1,3,1,0,90,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Shaun Edwards,3,7,8,66.7,1,0,0,1,0,83,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Devon Smith,2,8,4,36.4,0,0,0,0,3,34,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Israel Folau,5,4,5,55.6,0,0,0,3,0,86,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Curtly Hampton,2,5,6,66.7,0,0,0,1,4,90,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Josh Bruce,4,4,5,62.5,1,0,0,3,0,84,2012,Round 5,2012-04-28,5381
Greater Western Sydney,Jacob Townsend,6,4,6,75.0,1,1,0,0,0,92,2012,Round 5,2012-04-28,5381
Western Bulldogs,Ryan Griffen,13,24,32,86.5,0,2,0,2,0,83,2012,Round 5,2012-04-28,5381
Western Bulldogs,Matthew Boyd,15,19,28,80.0,0,1,0,1,1,91,2012,Round 5,2012-04-28,5381
Western Bulldogs,Daniel Cross,12,23,30,88.2,0,1,0,2,0,91,2012,Round 5,2012-04-28,5381
Western Bulldogs,Adam Cooney,9,17,19,70.4,0,1,1,1,0,86,2012,Round 5,2012-04-28,5381
Western Bulldogs,Liam Picken,5,20,16,64.0,1,0,1,4,0,86,2012,Round 5,2012-04-28,5381
Western Bulldogs,Mitchell Wallis,15,10,19,76.0,0,0,1,1,0,81,2012,Round 5,2012-04-28,5381
Western Bulldogs,Justin Sherman,5,19,18,75.0,0,2,1,1,0,89,2012,Round 5,2012-04-28,5381
Western Bulldogs,Brian Harris,4,18,17,77.3,1,0,0,2,0,91,2012,Round 5,2012-04-28,5381
Western Bulldogs,Shaun Higgins,3,15,14,77.8,0,1,2,1,1,81,2012,Round 5,2012-04-28,5381
Western Bulldogs,Dylan Addison,5,12,15,83.3,1,0,0,1,0,90,2012,Round 5,2012-04-28,5381
Western Bulldogs,Will Minson,11,7,10,58.8,2,0,0,3,0,81,2012,Round 5,2012-04-28,5381
Western Bulldogs,Luke Dahlhaus,11,7,12,70.6,0,0,0,1,0,82,2012,Round 5,2012-04-28,5381
Western Bulldogs,Robert Murphy,1,14,14,87.5,0,1,0,3,3,85,2012,Round 5,2012-04-28,5381
Western Bulldogs,Jarrad Grant,2,12,9,60.0,0,0,2,4,0,81,2012,Round 5,2012-04-28,5381
Western Bulldogs,Patrick Veszpremi,6,9,11,73.3,0,1,0,2,0,79,2012,Round 5,2012-04-28,5381
Western Bulldogs,Thomas Liberatore,5,9,11,78.6,0,1,0,0,0,48,2012,Round 5,2012-04-28,5381
Western Bulldogs,Nathan Djerrkura,2,11,8,61.5,0,2,1,0,0,83,2012,Round 5,2012-04-28,5381
Western Bulldogs,Easton Wood,1,11,9,69.2,0,0,0,5,0,89,2012,Round 5,2012-04-28,5381
Western Bulldogs,Ayce Cordy,5,8,11,84.6,2,0,1,0,0,79,2012,Round 5,2012-04-28,5381
Western Bulldogs,Mark Austin,5,6,11,91.7,0,0,0,8,0,90,2012,Round 5,2012-04-28,5381
Western Bulldogs,Liam Jones,7,3,4,44.4,3,0,2,0,0,89,2012,Round 5,2012-04-28,5381
Western Bulldogs,Jordan Roughead,0,2,2,100.0,0,0,0,1,0,46,2012,Round 5,2012-04-28,5381
North Melbourne,Andrew Swallow,17,15,23,74.2,0,1,0,2,0,81,2012,Round 5,2012-04-28,5382
North Melbourne,Shaun Atley,6,21,23,88.5,0,0,0,4,4,97,2012,Round 5,2012-04-28,5382
North Melbourne,Jamie Macmillan,8,17,20,80.0,0,1,1,0,0,89,2012,Round 5,2012-04-28,5382
North Melbourne,Ryan Bastinac,8,15,16,66.7,0,0,0,2,1,80,2012,Round 5,2012-04-28,5382
North Melbourne,Brent Harvey,5,19,18,78.3,1,2,1,1,1,84,2012,Round 5,2012-04-28,5382
North Melbourne,Liam Anthony,4,18,19,82.6,0,1,0,0,0,73,2012,Round 5,2012-04-28,5382
North Melbourne,Ben Cunnington,9,14,18,78.3,1,0,2,1,0,74,2012,Round 5,2012-04-28,5382
North Melbourne,Michael Firrito,8,16,14,63.6,1,0,1,4,5,100,2012,Round 5,2012-04-28,5382
North Melbourne,Aaron Mullett,1,18,16,80.0,0,1,0,0,0,89,2012,Round 5,2012-04-28,5382
North Melbourne,Lindsay Thomas,9,10,18,94.7,0,3,0,2,0,86,2012,Round 5,2012-04-28,5382
North Melbourne,Scott Thompson 1,9,11,14,73.7,1,0,1,5,2,100,2012,Round 5,2012-04-28,5382
North Melbourne,Robert Tarrant,10,8,9,50.0,1,0,2,1,0,97,2012,Round 5,2012-04-28,5382
North Melbourne,Hamish Mcintosh,10,8,11,64.7,0,0,0,3,0,87,2012,Round 5,2012-04-28,5382
North Melbourne,Drew Petrie,10,6,13,81.2,2,0,2,3,0,85,2012,Round 5,2012-04-28,5382
North Melbourne,Kieran Harper,7,9,9,60.0,0,0,0,1,0,76,2012,Round 5,2012-04-28,5382
North Melbourne,Leigh Adams,7,8,10,71.4,0,0,0,2,0,71,2012,Round 5,2012-04-28,5382
North Melbourne,Jack Ziebell,10,4,5,35.7,0,0,0,3,0,74,2012,Round 5,2012-04-28,5382
North Melbourne,Daniel Wells,3,11,13,100.0,0,0,0,2,0,63,2012,Round 5,2012-04-28,5382
North Melbourne,Samuel Wright,5,8,7,53.8,1,0,1,1,1,91,2012,Round 5,2012-04-28,5382
North Melbourne,Aaron Edwards,4,6,8,80.0,2,1,5,1,0,86,2012,Round 5,2012-04-28,5382
North Melbourne,Luke Delaney,1,8,6,66.7,0,0,0,5,0,93,2012,Round 5,2012-04-28,5382
North Melbourne,Levi Greenwood,1,0,1,100.0,0,0,0,0,0,21,2012,Round 5,2012-04-28,5382
Gold Coast,Jared Brennan,8,15,16,66.7,1,0,1,3,2,96,2012,Round 5,2012-04-28,5382
Gold Coast,David Swallow,13,11,19,82.6,1,0,0,1,0,79,2012,Round 5,2012-04-28,5382
Gold Coast,Harley Bennell,9,11,10,47.6,1,2,1,0,2,93,2012,Round 5,2012-04-28,5382
Gold Coast,Kyal Horsley,6,13,9,47.4,0,1,0,3,1,73,2012,Round 5,2012-04-28,5382
Gold Coast,Nathan Bock,4,13,13,76.5,0,0,1,8,4,94,2012,Round 5,2012-04-28,5382
Gold Coast,Karmichael Hunt,7,10,13,81.2,0,0,0,3,0,73,2012,Round 5,2012-04-28,5382
Gold Coast,Trent Mckenzie,5,11,13,81.2,0,0,0,2,2,72,2012,Round 5,2012-04-28,5382
Gold Coast,Brandon Matera,5,12,9,56.2,0,1,0,1,5,93,2012,Round 5,2012-04-28,5382
Gold Coast,Dion Prestia,6,8,9,64.3,0,0,0,3,0,77,2012,Round 5,2012-04-28,5382
Gold Coast,Thomas Lynch,7,7,11,78.6,3,0,1,1,1,96,2012,Round 5,2012-04-28,5382
Gold Coast,Josh Caddy,7,5,9,69.2,0,0,0,2,0,81,2012,Round 5,2012-04-28,5382
Gold Coast,Campbell Brown,5,7,8,66.7,0,2,2,1,0,95,2012,Round 5,2012-04-28,5382
Gold Coast,Matthew Warnock,6,6,10,83.3,0,0,0,11,0,98,2012,Round 5,2012-04-28,5382
Gold Coast,Sam Iles,6,7,9,75.0,1,0,1,1,0,85,2012,Round 5,2012-04-28,5382
Gold Coast,Maverick Weller,2,9,9,75.0,0,1,0,1,0,88,2012,Round 5,2012-04-28,5382
Gold Coast,Charlie Dixon,7,5,6,54.5,0,0,2,2,1,75,2012,Round 5,2012-04-28,5382
Gold Coast,Sam Day,7,3,7,70.0,1,0,1,4,0,82,2012,Round 5,2012-04-28,5382
Gold Coast,Luke Russell,2,8,9,90.0,0,0,0,1,1,40,2012,Round 5,2012-04-28,5382
Gold Coast,Joel Wilkinson,2,7,7,77.8,0,0,1,0,0,89,2012,Round 5,2012-04-28,5382
Gold Coast,Sebastian Tape,3,5,5,62.5,1,0,1,8,0,96,2012,Round 5,2012-04-28,5382
Gold Coast,Zac Smith,4,2,3,50.0,0,0,0,2,0,83,2012,Round 5,2012-04-28,5382
Gold Coast,Matt Shaw,2,3,1,20.0,0,0,0,1,0,42,2012,Round 5,2012-04-28,5382
Melbourne,Nathan Jones,11,14,18,66.7,0,0,0,1,1,85,2012,Round 5,2012-04-28,5384
Melbourne,Jack Grimes,13,11,16,59.3,2,1,0,1,0,95,2012,Round 5,2012-04-28,5384
Melbourne,Brent Moloney,12,11,12,54.5,0,0,1,0,0,80,2012,Round 5,2012-04-28,5384
Melbourne,Cale Morton,9,12,11,50.0,0,0,0,2,1,82,2012,Round 5,2012-04-28,5384
Melbourne,James Magner,15,4,9,45.0,0,0,0,0,0,73,2012,Round 5,2012-04-28,5384
Melbourne,Tom Mcdonald,7,8,17,89.5,0,0,0,10,0,92,2012,Round 5,2012-04-28,5384
Melbourne,Matthew Bate,7,11,11,61.1,1,0,1,5,0,86,2012,Round 5,2012-04-28,5384
Melbourne,Jeremy Howe,7,9,10,58.8,0,1,1,2,1,90,2012,Round 5,2012-04-28,5384
Melbourne,Joel Macdonald,9,8,10,62.5,0,0,0,4,0,92,2012,Round 5,2012-04-28,5384
Melbourne,Jared Rivers,6,8,9,60.0,2,0,0,7,0,94,2012,Round 5,2012-04-28,5384
Melbourne,Jack Trengove,8,7,9,60.0,0,0,0,0,0,79,2012,Round 5,2012-04-28,5384
Melbourne,Clint Bartram,6,7,10,71.4,0,0,0,4,0,92,2012,Round 5,2012-04-28,5384
Melbourne,Jordie Mckenzie,7,6,7,50.0,0,0,0,5,0,83,2012,Round 5,2012-04-28,5384
Melbourne,Aaron Davey,9,4,7,53.8,0,0,0,0,0,81,2012,Round 5,2012-04-28,5384
Melbourne,Rohan Bail,4,11,8,61.5,0,0,0,5,0,87,2012,Round 5,2012-04-28,5384
Melbourne,Lynden Dunn,5,6,7,58.3,0,0,0,1,0,60,2012,Round 5,2012-04-28,5384
Melbourne,Jack Watts,8,5,6,50.0,0,0,0,3,0,81,2012,Round 5,2012-04-28,5384
Melbourne,Colin Garland,2,8,8,72.7,1,0,0,5,0,89,2012,Round 5,2012-04-28,5384
Melbourne,Mark Jamar,8,2,4,44.4,0,1,0,4,0,82,2012,Round 5,2012-04-28,5384
Melbourne,James Sellar,4,4,6,75.0,0,1,0,8,0,85,2012,Round 5,2012-04-28,5384
Melbourne,Luke Tapscott,2,5,6,75.0,0,1,0,4,0,85,2012,Round 5,2012-04-28,5384
Melbourne,Colin Sylvia,5,2,4,66.7,0,0,0,1,0,29,2012,Round 5,2012-04-28,5384
St Kilda,Nick Dal Santo,16,12,23,79.3,0,0,0,2,1,82,2012,Round 5,2012-04-28,5384
St Kilda,David Armitage,13,15,16,57.1,0,1,0,0,1,77,2012,Round 5,2012-04-28,5384
St Kilda,Lenny Hayes,13,11,17,68.0,0,0,0,1,0,78,2012,Round 5,2012-04-28,5384
St Kilda,Sam Fisher,12,10,18,78.3,2,0,0,4,0,88,2012,Round 5,2012-04-28,5384
St Kilda,Leigh Montagna,11,6,16,76.2,0,0,0,1,0,83,2012,Round 5,2012-04-28,5384
St Kilda,Jason Gram,10,10,12,57.1,0,0,0,4,0,86,2012,Round 5,2012-04-28,5384
St Kilda,Jack Steven,8,9,10,55.6,0,1,0,1,1,79,2012,Round 5,2012-04-28,5384
St Kilda,Brendon Goddard,11,7,6,40.0,0,0,1,1,0,88,2012,Round 5,2012-04-28,5384
St Kilda,Ben Mcevoy,9,5,7,50.0,1,0,0,8,0,85,2012,Round 5,2012-04-28,5384
St Kilda,Nick Riewoldt,7,6,9,69.2,0,0,2,0,0,90,2012,Round 5,2012-04-28,5384
St Kilda,Sean Dempster,4,8,9,69.2,1,0,0,8,1,94,2012,Round 5,2012-04-28,5384
St Kilda,Rhys Stanley,4,5,7,58.3,1,1,2,1,0,87,2012,Round 5,2012-04-28,5384
St Kilda,Jamie Cripps,8,6,9,75.0,0,0,0,3,1,78,2012,Round 5,2012-04-28,5384
St Kilda,Terry Milera,3,9,11,91.7,0,1,0,1,1,79,2012,Round 5,2012-04-28,5384
St Kilda,Stephen Milne,3,7,6,54.5,0,1,2,1,1,89,2012,Round 5,2012-04-28,5384
St Kilda,Clinton Jones,8,4,6,54.5,0,0,0,3,0,86,2012,Round 5,2012-04-28,5384
St Kilda,Sam Gilbert,6,5,8,80.0,1,0,0,6,0,91,2012,Round 5,2012-04-28,5384
St Kilda,Dean Polo,3,5,6,66.7,0,0,0,1,0,32,2012,Round 5,2012-04-28,5384
St Kilda,Tom Simpkin,3,5,8,88.9,0,0,0,12,0,97,2012,Round 5,2012-04-28,5384
St Kilda,Jason Blake,2,6,7,87.5,0,0,0,9,1,89,2012,Round 5,2012-04-28,5384
St Kilda,Jarryn Geary,3,2,6,100.0,0,0,0,4,0,89,2012,Round 5,2012-04-28,5384
St Kilda,Beau Wilkes,2,3,4,80.0,1,0,4,2,0,53,2012,Round 5,2012-04-28,5384
Brisbane Lions,Tom Rockliff,16,18,13,40.6,0,0,0,4,0,86,2012,Round 5,2012-04-28,5383
Brisbane Lions,Simon Black,14,8,15,68.2,0,0,0,3,0,85,2012,Round 5,2012-04-28,5383
Brisbane Lions,Daniel Rich,15,6,10,47.6,1,0,0,1,0,72,2012,Round 5,2012-04-28,5383
Brisbane Lions,Jack Redden,12,6,16,76.2,0,0,0,2,0,84,2012,Round 5,2012-04-28,5383
Brisbane Lions,Jared Polec,10,8,15,75.0,0,0,0,0,0,86,2012,Round 5,2012-04-28,5383
Brisbane Lions,Pearce Hanley,8,8,13,72.2,0,0,0,5,0,84,2012,Round 5,2012-04-28,5383
Brisbane Lions,Jed Adcock,6,8,11,64.7,0,0,0,3,0,85,2012,Round 5,2012-04-28,5383
Brisbane Lions,Daniel Merrett,7,3,10,62.5,0,0,0,14,0,96,2012,Round 5,2012-04-28,5383
Brisbane Lions,Mitchell Golby,7,8,9,56.2,0,0,0,4,0,95,2012,Round 5,2012-04-28,5383
Brisbane Lions,Ashley Mcgrath,10,4,8,53.3,0,0,0,1,0,86,2012,Round 5,2012-04-28,5383
